U0 U1 U10 U100 U104 U105 U106 U107 U109 U11 U110 U111 U112 U114 U115 U118 U119 U12 U120 U121 U123 U125 U128 U132 U133 U135 U136 U138 U14 U140 U142 U143 U144 U145 U16 U161 U162 U17 U174 U176 U182 U185 U19 U192 U195 U196 U197 U199 U20 U200 U201 U202 U203 U204 U207 U208 U209 U21 U213 U215 U216 U218 U220 U228 U233 U236 U24 U255 U258 U259 U26 U260 U275 U278 U28 U283 U286 U29 U293 U3 U31 U317 U318 U319 U32 U321 U324 U325 U349 U350 U353 U359 U36 U365 U37 U370 U39 U4 U42 U44 U5 U55 U58 U64 U66 U67 U7 U70 U71 U72 U73 U74 U75 U77 U8 U85 U87 U89 U9 U92 U95 U96 U99
U359 0.772346098852263 0.222018187997376 0.571702956434328 0.362677761634306 0.980151422140372 0.302352151505022 0.782969885773624 0.725492710871703 0.3918621529241 0.849109304880649 0.933788705021039 0.63768115942029 0.668831168831169 0.501256281407035 0.676212948089912 0.619834710743802 0.472111715515142 0.475939221906829 0.537643972072753 0.670811718034788 0.196127000061834 0.255214544237327 0.427272727272727 0.336519968996738 0.921967306460414 0.562452442748887 0.507987220447284 0.438208869765836 0.761582509109839 0.277153558052434 0.182692307692308 0.243727030644726 0.429348702674222 0.707937267229303 0.40507198520671 0.665066026410564 0.848309507601543 0.221825001465159 0.428571428571428 0.388086736014076 0.913794170431339 0.840367597004765 0.300732377174245 0.897852092320007 0.782139118850509 0.887201162329943 0.944702488632474 0.788859548958036 0.317336821612649 0.568781610048573 0.804532700194259 0.535992603354907 0.50601769441271 0.218763027812518 0.536262660551183 0.434870361745071 0.403670782973785 0.53904804759762 0.227225149006479 0.347181008902077 0.293706293706294 0.3370558480225 0.442317014057198 0.524875847762466 0.614169582218563 0.757124478577833 0.316329332048249 0.790579878900792 0.253713653603034 0.234793061283704 0.261460880195599 0.638738224379104 0.251935840707965 0.399591558883594 0.716664729615302 0.700205019074559 0.627649337464765 0.62670516234298 0.294673788582548 0.243900882561278 0.714787169969616 0.705702607246319 0.232585735623159 0.285627097955447 0.935344049124074 0.212640875257226 0.274373852062114 0.891756801048836 0.898053097345133 0.923234015814002 0.253521126760563 0 0.233183856502242 0.233523364263054 0.80824540503744 0.240643235305484 0.560940131131095 0.631799788854761 0.511301504988445 0.254835619688728 0.417686992362711 0.283842044903992 0.588597781378537 0.683223233204537 0.829129212830697 0.784206943498979 0.367707335759433 0.266174677131868 0.451785714285714 0.454639032485092 0.203489544901708 0.743996901626646 0.766411306300357 0.338813438170121 0.762386658520799 0.518695493796739 0.233756859643051 0.725092140535737 0.729298888590924 0.23435358611238 0.881930648365541 0.666123272783729 0.898370557662593
U36 0.761782786113567 0.188849113573484 0.756310317539727 0.395440120027664 0.831023163862026 0.380803067179205 0.580770457603993 0.693586035831113 0.419227450300759 0.841140935693572 0.906478577643493 0.481291024891142 0.486561644633393 0.307834013114902 0.669558167046678 0.444173183115295 0.588822149997943 0.523976224722904 0.691754737814634 0.629696922839029 0.231529197746236 0.148428638064646 0.308122706889523 0.366911850390812 0.875096178121882 0.747628441796468 0.309109013023109 0.474449915305944 0.783114142517994 0.109777296316824 0.218293664482005 0.197828910944245 0.324376529049905 0.701987637862077 0.446233518506124 0.481774772689345 0.811386110152926 0.246807531256496 0.249090035525013 0.424501816740822 0.908714603781868 0.836409106588479 0.246469254162157 0.885346012574081 0.773253290901201 0.866868014189144 0.939622921983004 0.774971069000434 0.172308073422894 0.703256579598373 0.799453133544788 0.567189277826116 0.368782195311442 0.234527498849613 0.42977072440926 0.473998898591771 0.365985755790167 0.715237136125257 0.273355206922399 0.235763662492848 0.13165447475476 0.384290315676274 0.319604270414673 0.682738080490973 0.790371780164772 0.815812607415895 0.388506193668694 0.871636771300448 0.314461883408072 0.357958549612287 0.1973752014648 0.660796084671392 0.441283632286996 0.397680234563643 0.841752272300233 0.774691621845535 0.785873122239221 0.816934936085592 0.107438498016781 0.0855283483201735 0.850037247325164 0.790919282511211 0.191119191568669 0.185570958617679 0.922901223269577 0.246318613773132 0.268973686437093 0.865097159940209 0.862668161434978 0.887205800408629 0.351702141097707 0.233183856502242 0 0.238929749918412 0.76739824077268 0.259636849628919 0.623996477914344 0.821875042622871 0.602846248321956 0.349735149914722 0.454012838626451 0.313342749441404 0.47783553337965 0.864594517779322 0.801482704235962 0.74012590548465 0.219032271363577 0.24092839373148 0.232274983984625 0.486158140386199 0.214951817574659 0.565465294397571 0.771049461214109 0.205991948124381 0.771867883119948 0.549535011237907 0.203692035974647 0.614516962210864 0.770626670290347 0.099200138482875 0.8333257069644 0.748829753756589 0.860719624172539
U365 0.734043660878958 0.245868132755307 0.532853479713291 0.332392954365638 0.947601784149267 0.33334031586029 0.697665370738903 0.674791984061877 0.329183865689198 0.78327692212923 0.892987890735004 0.608031563732958 0.605121293800539 0.429417979384795 0.644595033989006 0.541667594840837 0.453522589579366 0.43288409703504 0.474075227891479 0.615252346872386 0.279381771087794 0.288196236610528 0.389536878216124 0.294988183226148 0.862678219145415 0.581776880363453 0.425522936885888 0.421741840013746 0.695100681782147 0.203610042702686 0.146813877945953 0.172037093328301 0.294606216819014 0.640096160850878 0.420951844550831 0.593739382545471 0.797048863086599 0.26616804412631 0.338336192109777 0.386746040503075 0.877179424349236 0.803752850922662 0.325479443566626 0.855774831028458 0.741718111468568 0.856740555980207 0.910917186639067 0.721469872185027 0.237416190759813 0.479116414049847 0.767917954112156 0.469223961057247 0.432184200751228 0.135959435334775 0.328657027923182 0.375159597105972 0.460202996794361 0.49205080177258 0.326938632477281 0.276260327769202 0.278184936847029 0.234874752501655 0.374498447162364 0.49299340292773 0.557261956998684 0.713680135839557 0.407452874667521 0.759877287558519 0.415094339622641 0.370337380723693 0.196948996302862 0.528345361272933 0.447986859838275 0.356417167737922 0.645435405214512 0.648133363897211 0.569328552484063 0.58735536838916 0.306315205701098 0.174896635630852 0.672086220548356 0.664124351830587 0.283006280916838 0.31469571609253 0.897445770761135 0.332035774698792 0.372169811320755 0.859364081062194 0.838706199460916 0.887382573884751 0.216829277552105 0.233523364263054 0.238929749918412 0 0.744090814845532 0.31029084617286 0.473773694031887 0.668967351649543 0.470582175906055 0.186551283870052 0.357290551268323 0.286119625742267 0.481070574389735 0.728806803082647 0.759747012755481 0.732946298984035 0.276714553655644 0.262017467831189 0.352173180592992 0.407717770245419 0.236807968144781 0.651515467856464 0.715150661785413 0.302730675935256 0.711538709552612 0.452144912969985 0.211995362074418 0.507227735822518 0.692513635909862 0.151825040418953 0.816230265691182 0.615737456849671 0.847109913147649
U37 0.583683238159221 0.803235448912121 0.363921828678421 0.688050133945656 0.970945286553021 0.508664504812616 0.898693985142583 0.141559829059829 0.830164702447311 0.134930156316815 0.479088076103002 0.783166109253066 0.755681818181818 0.741012756088133 0.50935304830457 0.836975524475524 0.388320395201129 0.737844702467344 0.599342868187089 0.369529177718833 0.766853599544722 0.787609110747409 0.488811188811189 0.779349596505516 0.203224891730254 0.450847150493794 0.737619808306709 0.702581790236405 0.135585003232062 0.685609334485739 0.669871794871795 0.816744953336348 0.794250630900084 0.112912087912088 0.673679678530425 0.65545064179518 0.185897435897436 0.68883723892002 0.717594905094905 0.681242815014745 0.414772727272727 0.269230769230769 0.635831122900088 0.339630846540394 0.200062034739454 0.23837543053961 0.332527624309392 0.11166253101737 0.864095553081407 0.436874349638068 0.275750469043152 0.398033869115959 0.909762812508303 0.661510516164795 0.846454058876004 0.522435897435897 0.938898829263778 0.38936875271621 0.621902962628769 0.612859506961881 0.826764144945963 0.68302252171577 0.815902438569671 0.662110679375873 0.419722719141324 0.149313791934937 0.686506727595837 0.126012145748988 0.760989010989011 0.844431183570528 0.755201476396464 0.796319272125724 0.730769230769231 0.413461538461538 0.311444652908068 0.279353710805324 0.549816771564261 0.264923946855064 0.865053753693867 0.79986180987159 0.543358087878636 0.744308382200759 0.70074601016062 0.837845649163165 0.301085818942962 0.814453573197097 0.588534107402032 0.437856125356125 0.105384615384615 0.302884615384615 0.615113759479957 0.80824540503744 0.76739824077268 0.744090814845532 0 0.820960698689956 0.709008097165992 0.380946655574908 0.304875061244488 0.569250821174853 0.549723393045311 0.738565488565489 0.895847778981582 0.600758396533044 0.378659398344438 0.456730769230769 0.796758099686179 0.778319516172873 0.850686813186813 0.831810406121745 0.785936988543372 0.868106864088661 0.0787169919632606 0.797214356408424 0.664545980335454 0.73480862357981 0.818795659647615 0.951266693595214 0.211307211307211 0.772887602347401 0.227923861852433 0.288798920377868 0.249313186813187
U370 0.806978501847497 0.166544251193314 0.772488418647085 0.410349996741185 0.968690215463358 0.400550119949879 0.749073809556199 0.738231230090923 0.432607992461799 0.871337838603268 0.95297180659398 0.609842731472692 0.633896671014575 0.479688288604595 0.701608385067176 0.635799740156628 0.617007531749529 0.581368954436846 0.712237497531325 0.680018069567836 0.220322099515935 0.288186379262287 0.398888447796745 0.35398844623021 0.932555872952691 0.798067081230937 0.487792457831661 0.417493840343362 0.818919489193057 0.308029946191714 0.242763968200649 0.219718222747101 0.466100829322905 0.749516109996459 0.428262073909926 0.635481266742505 0.86111577650879 0.391831024610313 0.446570351046334 0.30650325879392 0.9531292942865 0.879702720859926 0.361309792701902 0.929760703078712 0.817667981405832 0.913551782571857 0.984037612487635 0.825926186786871 0.355981995086085 0.726837054577367 0.84386782404942 0.60550413869517 0.544081234378863 0.260488372461958 0.580273773027046 0.47425879108251 0.421527412320067 0.733115609503368 0.294555464491371 0.330277428634367 0.259407523798155 0.41179191809304 0.47549012863363 0.698993685872139 0.814842083883416 0.864167131562242 0.262492974188249 0.925218340611354 0.13188162819713 0.21049354989593 0.258782337365606 0.731470394891299 0.220933406113537 0.448605979173665 0.857033667330291 0.796592669902291 0.801916765629708 0.833190541466758 0.229505159795687 0.226586023286005 0.868403397928732 0.844500851822116 0.268462453862983 0.341347484274634 0.9678764518908 0.179524474100463 0.300541731894208 0.916606016496846 0.912489082969432 0.94630952688561 0.369595301064026 0.240643235305484 0.259636849628919 0.31029084617286 0.820960698689956 0 0.682209218040062 0.86329619796609 0.650606347175479 0.366858301930157 0.394157145420829 0.286435494950779 0.665337351620641 0.91599268097669 0.864595869293631 0.79429795095734 0.387689077281954 0.396525452497415 0.427234092326887 0.514689135881113 0.132871674982611 0.767848626196138 0.7998109887245 0.325830053281976 0.798438633304182 0.44315081890946 0.150396428484301 0.759881722017361 0.822284237677251 0.236733987523964 0.889838249710364 0.801319620010725 0.922151174880433
U39 0.699690610469742 0.596191369877922 0.641278301073326 0.305692186839084 0.942094741978429 0.331321554173914 0.895323739494915 0.633620841401162 0.743920373210991 0.756265300968009 0.840648118574277 0.613225371120108 0.742862400757137 0.645581144589343 0.618466011529561 0.824378492321076 0.485621958919883 0.406874952257276 0.572823632331699 0.569195867653218 0.724527290910573 0.73069457604732 0.476444608023555 0.33188171435474 0.824400039074796 0.65917416536721 0.685123721074621 0.353196300419496 0.691259823767564 0.606550516308056 0.490013495276653 0.488079508890221 0.73859681918133 0.62914979757085 0.300912441839386 0.627009346248621 0.758029689608637 0.685851408960506 0.654453441295547 0.493037436897086 0.826867868973132 0.755060728744939 0.628037600632882 0.807572274327101 0.691859300857603 0.8020122061756 0.857776187174268 0.691259631709547 0.678431120396092 0.600274228892523 0.718416115335242 0.384561000664693 0.889698287578146 0.459645180556289 0.790660811089 0.337246963562753 0.926955509425721 0.610588073835175 0.450746989286887 0.508999387306431 0.641422692140395 0.353813161900902 0.790056735111204 0.573791256722341 0.675755578570756 0.734017014749684 0.421442792052485 0.793522267206478 0.578188259109312 0.47785984507296 0.52639720657672 0.462226285316268 0.646881325910931 0.32580971659919 0.721905138079721 0.675586213446994 0.664566466039386 0.705931909438277 0.651060045552522 0.605029783643164 0.745637363517681 0.71280477841724 0.582274822891374 0.759320533205505 0.840805309978242 0.519416734524452 0.494028340080972 0.807954715849453 0.800485829959514 0.830582373092494 0.395153104864002 0.560940131131095 0.623996477914344 0.473773694031887 0.709008097165992 0.682209218040062 0 0.72979683200775 0.513860594651744 0.365006493010465 0.350468637346792 0.400616405879564 0.891488852141187 0.7824314306894 0.751638029052036 0.693117408906883 0.625773367752621 0.704733837856397 0.649280653556969 0.408517178226204 0.596201549124281 0.865121034129147 0.679896066227567 0.723425928873429 0.681613123718387 0.417715736538216 0.655047158075679 0.94550849112886 0.710342678763731 0.596156342995803 0.780314797983971 0.666666666666667 0.812627723154039
U4 0.630401967636753 0.824819268978639 0.179873758129185 0.549919168940697 0.952929169836479 0.470350813895494 0.93947009265079 0.350642353713309 0.863301715734235 0.421152915248357 0.58790102978085 0.83143704705043 0.802925698836479 0.733571965946665 0.549692356988577 0.887277642938339 0.263162300678074 0.424820662258412 0.262340767711487 0.403998321893464 0.82068708019047 0.832292313309477 0.538222372423116 0.737778513603138 0.520993343342028 0.209259964708097 0.786245893019293 0.653926368906614 0.328955103501353 0.733629262846923 0.704191254841812 0.801360803238415 0.847959476145639 0.340525404465925 0.679242180446197 0.64166660243009 0.448187190752247 0.712320029363777 0.755105489306233 0.701170710562219 0.637767437023943 0.564912782384901 0.674115206675135 0.6105773884631 0.499529410909672 0.561598059045765 0.661474777763878 0.358456703986744 0.803018354784805 0.358185198034503 0.525493945713367 0.440747428790485 0.94631485191028 0.606399408436048 0.83386764521008 0.448646116812816 0.968793482859422 0.213007142816229 0.581917023696613 0.610912941756929 0.874355114301042 0.463258636365603 0.853006519705321 0.339768202796813 0.414354708143072 0.336335200753916 0.69400954965385 0.334834848188399 0.783986807801863 0.782470625397004 0.654834903419265 0.852256828992649 0.766160970767151 0.433303220942626 0.268992047031761 0.259230995650231 0.207332728374446 0.149986993827685 0.91636934244001 0.8060869909736 0.580711045445985 0.367602374453859 0.705934631198314 0.865263920032256 0.644299761134599 0.745537311594672 0.581376771856887 0.61271638316248 0.468955728286583 0.543574812376643 0.670713364336067 0.631799788854761 0.821875042622871 0.668967351649543 0.380946655574908 0.86329619796609 0.72979683200775 0 0.226806697907496 0.541832216726913 0.608778882165856 0.699347656596727 0.919330569425339 0.237953914769455 0.380048324476507 0.486296695869187 0.823894003335763 0.787806739216883 0.806984140394921 0.744370525796978 0.782891403911731 0.910715225300904 0.388942411968545 0.851015341668517 0.687457914810683 0.709426733558798 0.823539962353279 0.969941791731278 0.315341411995687 0.762457097926265 0.566635170458856 0.211723970283939 0.483129221047437
U42 0.713223888452659 0.607952737069864 0.165850570406067 0.450595351269132 0.847851898772123 0.251792468504933 0.760045240788142 0.299486138035016 0.646447729527209 0.345027008100463 0.43519889180123 0.611711129573218 0.613243444453636 0.548802931856736 0.629371171701649 0.679949465705111 0.134926663939695 0.468291070784761 0.422142559933425 0.418295629255436 0.603011668119619 0.61428076674045 0.380775911986103 0.529501051353886 0.423404654975154 0.257537905216328 0.566349891129607 0.451856587902331 0.275491088155007 0.515637300508123 0.492099461048506 0.599265694628371 0.628899629288528 0.26721589651526 0.466812434642076 0.531308064627125 0.366854483096521 0.518791917998903 0.53118537513442 0.486870041345402 0.581889448131486 0.472623713865752 0.467347536422871 0.509394104279359 0.383090199301418 0.448569255632665 0.549459830383221 0.282232381343744 0.587336107921091 0.23664960660047 0.434115271089017 0.240849890674018 0.744212154251849 0.392465614161666 0.667954567407399 0.352385741423623 0.767291773898761 0.160045341681961 0.369825229903307 0.385303067531044 0.65873963905232 0.434233258936847 0.636226384802295 0.460217475454833 0.229299363057325 0.3146552933584 0.475718399865464 0.363057324840764 0.560282074613285 0.580872406556749 0.485402099263389 0.631326621464283 0.543541003184713 0.21313081822636 0.256740877060902 0.247361637745858 0.368147695590114 0.219337038282045 0.701845377399418 0.590066095662081 0.660436843789082 0.439433320956271 0.500567257152327 0.647243510875192 0.533298669786386 0.545688561133596 0.408857108520611 0.613293229535268 0.399490445859873 0.424716390909434 0.450121108818516 0.511301504988445 0.602846248321956 0.470582175906055 0.304875061244488 0.650606347175479 0.513860594651744 0.226806697907496 0 0.328640598612262 0.38316900793997 0.480181062983611 0.741953888938728 0.385798869651027 0.340329672166775 0.503490935815777 0.609519127189681 0.565708626859625 0.625875796178344 0.579598598457977 0.573801328093238 0.764037654116939 0.276927464587889 0.630983004238696 0.699372200042666 0.494501935503771 0.606227093192898 0.843854349793783 0.288238772315205 0.54518393938424 0.443162615364617 0.222706447647782 0.399807906177333
U44 0.657614284823168 0.284913551715971 0.440573188491916 0.17421210728878 0.811307800583149 0.184773143211688 0.611310391125053 0.507420280260399 0.388774666590823 0.612201617706321 0.752613369526322 0.467869838665573 0.480097112420846 0.352764318114904 0.575398255055648 0.504163007706386 0.301517815657371 0.297666335650447 0.364159426726482 0.447779337739273 0.367514839608152 0.374259615316895 0.269946736480997 0.238864426397317 0.692902364414248 0.470508852636959 0.350993524561298 0.268635016350816 0.528233040982033 0.270478374226854 0.172271662465307 0.303066668011254 0.386854895440302 0.471820423061734 0.266532778016571 0.473448465781546 0.619541415221654 0.371066442189442 0.310895162434388 0.222286586487182 0.755460031527559 0.685260866243985 0.326162266433814 0.733581013308848 0.619998718646891 0.708903348204361 0.786368349728695 0.545451997309158 0.32549769662009 0.375144989832679 0.647688134279555 0.36827283641376 0.530356159082285 0.123649151313328 0.487359668759362 0.242469380999669 0.571318048574755 0.41104640398566 0.167873516858045 0.182526469019534 0.388353048053328 0.130053536767656 0.457956808400335 0.372386193253383 0.449764439620332 0.556440817362165 0.252821011991964 0.613704071499503 0.296123563626046 0.293026100667691 0.22731663805683 0.431984175289105 0.306192589374379 0.210383087617447 0.516328787915486 0.483632898158637 0.458767266180106 0.507136133426535 0.409230484417234 0.277781343122472 0.606703844991992 0.53273832054542 0.246373948073956 0.401518507867368 0.770207189131859 0.268301041711006 0.215714995034757 0.713091691492883 0.653892750744786 0.725834836617053 0.154912094213743 0.254835619688728 0.349735149914722 0.186551283870052 0.569250821174853 0.366858301930157 0.365006493010465 0.541832216726913 0.328640598612262 0 0.219079457496157 0.180697005920442 0.566331174734604 0.604179196329916 0.589545751915072 0.56664884271637 0.318333293073747 0.376971622669581 0.349836856291673 0.325311930606738 0.259117699964538 0.619064495856656 0.539132786909544 0.373399427737077 0.68125394962535 0.317941479858905 0.318623268406074 0.674622147755342 0.528427868795297 0.255219402964085 0.681560707699167 0.489655743131413 0.67109203827178
U5 0.72276034069418 0.418625047406505 0.502611909194476 0.245433789954338 0.85215738708511 0.22724796922079 0.791583095065364 0.471940970154192 0.439126653242198 0.607448365725503 0.660119169319742 0.514393488187413 0.63467354563245 0.540958215736215 0.640753038563111 0.701969885656062 0.347932637928868 0.268712845696562 0.399428650099814 0.41828058573453 0.507493989606382 0.484584993037339 0.369738480697385 0.31482721795193 0.648297770759117 0.534077157655259 0.548536040964594 0.245037342126872 0.566651318061471 0.396875480991227 0.287978573937478 0.341455378780668 0.59732602073936 0.486978367800286 0.203250868942956 0.528079725040701 0.592992623814542 0.584187607729293 0.521037181996086 0.240794146706187 0.656528403103746 0.5695468914647 0.526373799401669 0.63743374406278 0.51193106495802 0.620834185238193 0.674979187164157 0.557942996022978 0.507048034472209 0.375015308440314 0.548446374874708 0.323246779799632 0.697430019212803 0.331477724123246 0.685463077242677 0.194544580629656 0.688476339853482 0.396447643371256 0.221702218829925 0.391427177757002 0.423425267136351 0.222829987082782 0.674991201800809 0.447054307986723 0.439789741956037 0.597821495383501 0.206767937067679 0.650684931506849 0.399584148727984 0.323044023712999 0.342312941688716 0.418323759021947 0.343857020547945 0.179531085353003 0.589396626316105 0.530450327401278 0.523361709972989 0.556785000046945 0.464205347082544 0.410088266617969 0.667362470102196 0.569967442717612 0.461545139682163 0.573417467530025 0.6575808405554 0.324154670417713 0.385390281726544 0.650811770674784 0.640684931506849 0.640714922590581 0.224966235770789 0.417686992362711 0.454012838626451 0.357290551268323 0.549723393045311 0.394157145420829 0.350468637346792 0.608778882165856 0.38316900793997 0.219079457496157 0 0.252456355196081 0.769789697086629 0.643642677985723 0.581418761011038 0.513303477344573 0.519309269992365 0.591582361198509 0.455858610567515 0.300565646739069 0.440403790558264 0.760746156213194 0.546207319566551 0.508303386959374 0.693751814155563 0.282347673222992 0.368447233488942 0.841809370096794 0.55111783193975 0.39479151673686 0.614970645792564 0.52787791396299 0.642748423570341
U55 0.731711893283946 0.281620551198386 0.564356992348879 0.162626963932934 0.92507701071237 0.25884847157213 0.714362817166555 0.671728584772063 0.42245709637014 0.777051318434889 0.889920755592397 0.578429600168731 0.601416601416601 0.449261205542613 0.642724313073806 0.606624742988379 0.472219573137004 0.295728239124466 0.472675226444071 0.608143952971539 0.376344237626605 0.384991374353077 0.365942165942166 0.0875611378017538 0.859884735219856 0.617696250205084 0.4541811410821 0.177344218257634 0.707367354426178 0.283441176699604 0.170564795564796 0.206564209236577 0.479694784980326 0.631046431046431 0.170508166030554 0.602188484541426 0.788288288288288 0.450661563244345 0.425385425385425 0.124292308502835 0.877307377307377 0.805266805266805 0.419181781250747 0.854978287139091 0.74184606442671 0.852633919798099 0.908215695508513 0.717308810050746 0.40490005363278 0.45402602367349 0.769085408109798 0.435576793785749 0.578931782855904 0.194724465673188 0.585237539742446 0.281723018565124 0.645239785604734 0.51566886312649 0.144873725518887 0.294936570900963 0.28321964685601 0.251076813358536 0.535631757638544 0.50898576312941 0.531450950055601 0.729337436385895 0.156395161345656 0.777200277200277 0.267065142065142 0.11619237589902 0.233590794104242 0.445387074419333 0.257341476091476 0.352737352737353 0.675641870763822 0.660659305820596 0.602133734477251 0.615846774174396 0.296799881881192 0.273210878607712 0.670334914170531 0.695096787025038 0.332250837587729 0.438713002338269 0.892966750109607 0.169864327895416 0.25057434066868 0.851832601832602 0.830755370755371 0.883122767738152 0.208588328306638 0.283842044903992 0.313342749441404 0.286119625742267 0.738565488565489 0.286435494950779 0.400616405879564 0.699347656596727 0.480181062983611 0.180697005920442 0.252456355196081 0 0.658728587742672 0.75941651293764 0.768054850732016 0.725658350658351 0.410537818180032 0.452858811516055 0.406869369369369 0.235121905525493 0.302639595405553 0.741561468517317 0.707083087680103 0.393004210016362 0.702739650108071 0.237812500524365 0.264377828623639 0.774100674100674 0.705806705806706 0.265840954283165 0.809852631281203 0.647463252726411 0.839042339042339
U58 0.817392118921118 0.601401833441284 0.883823672256664 0.728113306705907 0.751086786732262 0.701267121980028 0.466278209234639 0.797776416955841 0.747674193307996 0.938849750759032 0.962253521126761 0.328948765054093 0.453327236144138 0.246600608677189 0.679158105340045 0.220910254917937 0.728548908127665 0.835867658782886 0.893456012456649 0.780772219524041 0.601118424480297 0.429715313155529 0.42145966709347 0.694548116417465 0.949975455952875 0.877084888601337 0.238340458083967 0.831700459656129 0.906715587643508 0.427276467795537 0.496435536294691 0.512791833846478 0.220528297366214 0.856277122192615 0.805028379230608 0.360549853744315 0.948732394366197 0.664964089170786 0.283799158587891 0.767468907009307 0.94173938737319 0.92056338028169 0.69328476606767 0.941026258050818 0.857334544903832 0.929022493167963 0.96461598319197 0.868087233075875 0.533386637198263 0.887998561919811 0.860927516317417 0.88156821526172 0.139412079694084 0.479447113267419 0.345764219572565 0.79035334815913 0.434668617278163 0.863986631654333 0.683641870774992 0.42039536924813 0.502920945891496 0.647219006706127 0.208429130283397 0.900951343419634 0.948732394366197 0.944327108022585 0.802642123367266 0.95887323943662 0.772957746478873 0.727550462394731 0.456629661834085 0.932603362108133 0.827341549295775 0.64104008667389 0.938726140457504 0.919406881169716 0.913056256788756 0.922687157902866 0.453895961202046 0.442367924322256 0.943992233461653 0.917882902797954 0.647140159167144 0.429687178098599 0.962253521126761 0.688079717115695 0.727688014881743 0.948732394366197 0.953802816901408 0.948732394366197 0.610140845070423 0.588597781378537 0.47783553337965 0.481070574389735 0.895847778981582 0.665337351620641 0.891488852141187 0.919330569425339 0.741953888938728 0.566331174734604 0.769789697086629 0.658728587742672 0 0.951830985915493 0.901488299878008 0.818022751895991 0.289572285272639 0.588636838700045 0.333913480885312 0.814787868788645 0.592130494294114 0.300536542258976 0.911418961530376 0.520531164111186 0.936428908378501 0.865892302970365 0.577461641356519 0.192194030609651 0.858564721663313 0.475022487598041 0.921468812877263 0.939960464541636 0.948119830091661
U64 0.728368193710466 0.886961008568729 0.270905350969917 0.628639373554761 0.976178536329497 0.559342621182847 0.971150892896319 0.584779206640811 0.914972929363621 0.628878894118261 0.793447250668188 0.886677553242158 0.843607097128224 0.826367754264279 0.6454054654874 0.918577581189617 0.323232975836671 0.511081583842679 0.307028098237667 0.553423992229237 0.853212575907562 0.877118502980055 0.583866837387964 0.812334449429977 0.755635690820526 0.348769886693542 0.842798002069928 0.722263169885153 0.555509527754764 0.783219918763517 0.758983387504514 0.881960388735405 0.893018499820307 0.577948773723422 0.730271179314694 0.666427134233975 0.677681473456121 0.754547150452383 0.798152551673678 0.762288480721888 0.86649266226731 0.793066088840737 0.717095677513356 0.843124071059523 0.731031349386642 0.796510405717889 0.897400980468446 0.534472966833258 0.866359529895332 0.422159645026197 0.75723119203023 0.463107000210217 0.97143751480428 0.665356650653729 0.930607732030003 0.494687422782308 0.991554096990203 0.31924882629108 0.638119036801454 0.660613532829022 0.925570588182624 0.52031513879552 0.897465744539949 0.414792623142168 0.458074025548641 0.56483836942359 0.754232324640915 0.566345441067457 0.81885060362173 0.861670454131172 0.799522839973828 0.885430864758443 0.797645246478873 0.473726977248104 0.298100044922443 0.404031225476023 0.170483916100749 0.383433569201363 0.968446787251911 0.869309826528394 0.671643559990078 0.407092780900651 0.7824465136382 0.91939123296385 0.881239819871611 0.829376004812041 0.616070954026043 0.815858111632759 0.648450704225352 0.74927077256438 0.704225352112676 0.683223233204537 0.864594517779322 0.728806803082647 0.600758396533044 0.91599268097669 0.7824314306894 0.237953914769455 0.385798869651027 0.604179196329916 0.643642677985723 0.75941651293764 0.951830985915493 0 0.341909726072973 0.677681473456121 0.879837654542463 0.83397203006022 0.929074446680081 0.89533678689691 0.853360276668638 0.944932959492041 0.624868614673113 0.90074902596422 0.698015846273815 0.767776148415919 0.887591470611378 0.992695193147728 0.521086112635408 0.817535179096507 0.791103765449842 0.331233012107734 0.584171696847753
