U101 U103 U104 U107 U109 U11 U110 U112 U115 U12 U121 U125 U126 U127 U128 U13 U132 U134 U135 U137 U139 U140 U143 U144 U145 U146 U148 U151 U152 U155 U157 U16 U160 U161 U164 U165 U169 U17 U170 U171 U173 U174 U175 U176 U177 U179 U18 U180 U185 U186 U19 U191 U195 U197 U198 U20 U203 U204 U207 U209 U21 U212 U215 U218 U22 U225 U23 U238 U242 U245 U249 U250 U252 U253 U255 U257 U258 U26 U262 U268 U269 U27 U28 U282 U287 U29 U291 U293 U310 U32 U322 U329 U331 U341 U35 U351 U355 U361 U365 U379 U38 U380 U389 U39 U392 U4 U406 U41 U42 U44 U47 U50 U51 U52 U53 U55 U56 U59 U60 U61 U63 U65 U66 U67 U69 U7 U72 U73 U74 U75 U76 U77 U8 U81 U82 U84 U87 U9 U90 U91 U92 U93
U67 0.120253273160938 0.606003961376578 0.398782087413674 0.385548448769987 0.659851603119584 0.498582860432087 0.702144682686785 0.266769369022402 0.798620893100778 0.367586690920549 0.53830809980053 0.0597524756035295 0.729283791971369 0.717468630555566 0.482834478529676 0.360046722075337 0.10109318757499 0.278541501909778 0.342463654045545 0.348921889383992 0.567571731176584 0.186359931309007 0.407760878519635 0.225873539442053 0.511788975400295 0.165839149374678 0.174512499077202 0.155154922433107 0.377025987628967 0.213987154653889 0.151563841332059 0.141713061660608 0.335502920598241 0.383610024973656 0.301101650214754 0.167093551734892 0.357948801270942 0.188862776411662 0.140608812679725 0.421581026433713 0.505220103986135 0.396145644482425 0.29448558374035 0.15921585731174 0.31066675386678 0.721436308492201 0.364302559706427 0.376226798134386 0.291542719677177 0.41527908796408 0.531344750996623 0.262799469874605 0.350897419685959 0.408943308160597 0.121763562838086 0.176950673482913 0.544479106489505 0.27460762241047 0.110482249990139 0.139842615579184 0.21864118423354 0.503518951096376 0.283279689692168 0.349077354264598 0.523097443901023 0.38048716792099 0.0604935214987208 0.184503177354131 0.372639939398809 0.568065566335703 0.419994864882213 0.587046841243085 0.320251514674077 0.599873956199779 0.468926118492843 0.442737364747763 0.569376083188908 0.133896184096387 0.473962501969434 0.258553180563579 0.568857485668578 0.337876436451911 0.15081121713892 0.506549368296787 0.211101880630792 0.3985428654133 0.274830564596807 0.392417847809183 0.197016588264422 0.262836596911457 0.331688041594454 0.458699055179739 0.649618717504333 0.214504227719132 0.476417532977645 0.263930910906794 0.399222278128746 0.708386707859242 0.366502076452699 0.185276883717092 0.378456634162299 0.458582950094843 0.542278573383198 0.219882863315224 0.289849641669399 0.332494417957029 0.535188772215992 0.175358968438834 0.13097754904944 0.236527456029824 0.692065526014971 0.313567714780886 0.179254224436742 0.294228244314899 0.124770030662578 0.487313387454772 0.693956149762042 0.177642980935875 0.102639393303823 0.584116269877467 0.318481322617605 0.392244501558719 0.136260743465497 0 0.648204515775114 0.486206851617779 0.0863720821670577 0.297275918766387 0.306889081455806 0.270575979940263 0.424993481695066 0.463969716318526 0.0500173310225304 0.132146746215549 0.433380160887245 0.185324157426259 0.611580274145265 0.41203609633658 0.42442227163423 0.278567302137493 0.0831718751996048 0.490079865991621
U69 0.535617217183903 0.837675070028011 0.544728529709756 0.780664057153806 0.653492647058824 0.810519875820364 0.324702963674616 0.767740429505135 0.726849037487335 0.33899113364354 0.538026531367264 0.663458744493648 0.646307303409169 0.711563655203019 0.803861329478028 0.789691058905314 0.695518207282913 0.688722090778059 0.79875050456864 0.418107392582968 0.502380952380952 0.713326426460995 0.797188830689226 0.770814132104455 0.249759605334671 0.525247937012643 0.574422872597315 0.672081027532964 0.286934041439312 0.656395891690009 0.549715961150815 0.590379514637713 0.460815437286025 0.490626540148353 0.763629277798076 0.621352965965147 0.339635854341737 0.672298238667195 0.693594197455519 0.808918161859338 0.198296918767507 0.465799222914972 0.788540870893812 0.641938894763203 0.511468738438772 0.43061974789916 0.325689903735295 0.307268670179936 0.371075295789958 0.307697762649363 0.222628181707466 0.815574229691877 0.773698320529929 0.40364449028709 0.750063661828368 0.514289737438961 0.252100840336134 0.412340637189455 0.709591593255974 0.667972594443183 0.760851129442603 0.817927170868347 0.739962651727358 0.723735433848713 0.460600994324431 0.441234027857718 0.605042016806723 0.55063025210084 0.497263806184726 0.520605251446373 0.258481170245876 0.306703503319136 0.758467023172906 0.58594346829641 0.379333955804544 0.417972594443183 0.270364145658263 0.670126357753133 0.211387827858416 0.673389355742297 0.494433670904259 0.730750836920134 0.750126556646755 0.550267933260261 0.58771442461282 0.389087305138058 0.639065382250461 0.736589904336524 0.653921568627451 0.443831263848823 0.815529411764706 0.809862654739315 0.453557422969188 0.731951871657754 0.286360769781807 0.625931728623653 0.269449715370019 0.482815734989648 0.710163310607262 0.507002801120448 0.328642300293611 0.818280067932685 0.770258980785297 0.695986049691904 0.795911878264819 0.764782977411148 0.817927170868347 0.633029603072258 0.764983856137875 0.663339221038734 0.445333452529948 0.747947454844007 0.74702380952381 0.381690858161446 0.703210514975221 0.517881714089144 0.375816993464052 0.581870618069713 0.714838801762743 0.45530492898914 0.503633434280634 0.273920094353531 0.602641056422569 0.648204515775114 0 0.799203892083149 0.563280667516211 0.688773971126912 0.35672268907563 0.582722450682401 0.249448451947151 0.389665339820139 0.635518207282913 0.567075679829454 0.429390697783292 0.68256234532648 0.195849248790425 0.744653723558389 0.271296281418877 0.466106442577031 0.677582089346795 0.470151249476168
U7 0.520136976103625 0.230451127819549 0.714605663093905 0.121084470132987 0.761591478696742 0.103308813550121 0.844869046712294 0.274505708716235 0.943401055831067 0.601367053998633 0.741736416512981 0.452063769381961 0.864233755119506 0.873612331537811 0.133936993020185 0.186762526754843 0.435974551764025 0.246295350025549 0.159191647240372 0.650085313033206 0.747702589807853 0.309746970165139 0.117468559290603 0.3690031530439 0.775894961283807 0.499762920815552 0.592963138068294 0.535026590867412 0.644931210492513 0.524153521057546 0.535394561169278 0.564242464568501 0.677293233082707 0.72352931326088 0.33121935272965 0.540643644509504 0.565985275689223 0.620595992599299 0.587169739992439 0.131003183634763 0.768330827067669 0.674993936454038 0.234381408065619 0.562167006921277 0.679954603489857 0.871193609022556 0.69252587445708 0.661073587924614 0.641117719672315 0.761175089622791 0.787730195052849 0.602618310482088 0.241214624544193 0.711544203468961 0.471064023695603 0.602313683670577 0.798813700918964 0.601363221136955 0.489133889065441 0.523013615118878 0.336621369938608 0.227590715920235 0.222431077694236 0.759782286342306 0.739558319883478 0.697445668966938 0.456474519632414 0.381516290726817 0.665637603943634 0.801405382615417 0.666221108326371 0.791842620249253 0.218076182191015 0.836591478696742 0.651406293511557 0.723633407843934 0.869924812030075 0.366574744070207 0.675379357484621 0.271400724032303 0.841719683824947 0.174032642582065 0.515218769816106 0.855699030184156 0.299913005654632 0.70233386935547 0.239501192004401 0.800212613073735 0.479135338345865 0.670463472113119 0.397654135338346 0.109022556390977 0.799924812030075 0.28172704488494 0.746113704614046 0.25241068773629 0.675829358342092 0.909055246812684 0.745992339338913 0.543358395989975 0.632575414439714 0.0815325715864465 0.248955722639933 0.267494687609732 0.478805120910384 0.189487480168311 0.211263452749521 0.619787242135693 0.567755266027665 0.256070111584694 0.876839705647096 0.179025149079595 0.36671757518797 0.563545226703121 0.380913823019086 0.81265664160401 0.850877192982456 0.330270943631267 0.504174448861006 0.782790309106099 0.62004055484774 0.616983635559487 0.399570354457572 0.486206851617779 0.799203892083149 0 0.479050223650324 0.210719105455948 0.636215538847118 0.562190049592065 0.608423714152638 0.780451127819549 0.468696741854637 0.513786679087098 0.750455526001634 0.565406234031681 0.788106630211893 0.122323049001815 0.738835616766582 0.396491228070175 0.554044817202712 0.825676395713694
U72 0.0804494818516847 0.595871837600364 0.384271241945933 0.387820191755239 0.643176696712619 0.487778079789902 0.633824064283555 0.2607713758297 0.74497867827892 0.290320149338755 0.520438584205366 0.108953063191104 0.680805938494168 0.639200420300841 0.473178007676691 0.357715836758494 0.143094869075781 0.271649044054814 0.339473342996198 0.307813446235948 0.523347472605161 0.184948454606642 0.401537883579265 0.24495604282831 0.462817144394676 0.151347529926533 0.177466503477099 0.17762460233298 0.31282049186413 0.193250577007049 0.136767722817415 0.140022585297034 0.321677860256864 0.371134629328282 0.312534464475079 0.154530979707642 0.299040075998586 0.188181863607846 0.146111897723301 0.42321324505842 0.43074019088017 0.360935048941754 0.282782223079148 0.162500965637356 0.300336141179295 0.636512460233298 0.34487551342788 0.340744468609019 0.27896440385559 0.404969327623931 0.471191233651467 0.29563221258811 0.340471238263418 0.396143347715066 0.195724477007616 0.162904973050979 0.507519736066926 0.244080831706326 0.150913741411895 0.132634490269697 0.231790012355648 0.502226935312831 0.273923142958138 0.356550772205997 0.463642269020004 0.341122038379407 0.0504637344510091 0.179436196535878 0.333274809857226 0.511281354991526 0.358630847178037 0.507338378922801 0.310815666546892 0.581528969439892 0.387848081379365 0.405777994325184 0.548992576882291 0.124643886482479 0.396861081654295 0.269376693766938 0.533322456970389 0.329041054385699 0.197063971687386 0.492135030045953 0.204210231106982 0.361843839334942 0.262283492400141 0.383622415598206 0.213532040599909 0.267145186052769 0.343007423117709 0.453716690042076 0.578960763520679 0.219608599248048 0.424392218792418 0.258449113599463 0.322576844281767 0.64220572640509 0.350687288661238 0.174569509670252 0.317396840809686 0.451187504001024 0.550482781715689 0.212518463339581 0.27644951420137 0.320289252809902 0.532967375709563 0.169281418600534 0.201703188621664 0.227067989119579 0.620357731098125 0.311415720711073 0.21494730911983 0.227018863074006 0.15422138836773 0.469971101312844 0.607971856116077 0.170574836697685 0.15367227059144 0.51039050436271 0.287018781778562 0.337691118195339 0.147115155712338 0.0863720821670577 0.563280667516211 0.479050223650324 0 0.301302444462572 0.267788971367975 0.235040951242075 0.347263018609409 0.445733102639951 0.0755850123718628 0.118908773543295 0.3944019905259 0.187235532127377 0.549725248240625 0.400716714813325 0.382265892656433 0.295975357269101 0.120455652799237 0.477971230200149
U73 0.322784970804773 0.355128205128205 0.557789728002494 0.149219076254907 0.67323717948718 0.229130797000833 0.734439125756058 0.104415954415954 0.831969448990726 0.449290103835558 0.586308659893566 0.282732205553782 0.761350844277674 0.754481834510372 0.216495332624365 0.152835485682201 0.269230769230769 0.168832462036346 0.192610010077259 0.486329049171942 0.617521367521368 0.142817000351247 0.196205588133839 0.177667493796526 0.628339073861462 0.341926541926542 0.413273001508296 0.382145090681676 0.485855441924806 0.370437405731523 0.342822909178049 0.423281143635126 0.51954415954416 0.571686368568328 0.18644370122631 0.364102564102564 0.450080128205128 0.430957175459793 0.429129064603925 0.184199584199584 0.618358974358974 0.539182323053291 0.140559440559441 0.392800135846493 0.4870343492985 0.760416666666667 0.538854321531487 0.518991742720556 0.469804822043628 0.601363193768257 0.646408663799968 0.439577677224736 0.13445581600088 0.509339998148662 0.277855477855478 0.417133913363716 0.663247863247863 0.430050323508267 0.361110912620434 0.328413028413028 0.174264878852035 0.33355629877369 0.190598290598291 0.581426616693438 0.605423546784803 0.522620302072357 0.27008547008547 0.248076923076923 0.50327729665478 0.659717229810688 0.518803418803419 0.649244819107833 0.127315109133291 0.701631701631702 0.522507122507123 0.566250866250866 0.721025641025641 0.225641025641026 0.548811188811189 0.115669515669516 0.695726495726496 0.15783078709908 0.348687055915972 0.681995540691193 0.174168255986438 0.539534920003432 0.0955597248280175 0.630089242470017 0.318772893772894 0.500153080750096 0.259487179487179 0.225951199338296 0.682051282051282 0.102447552447552 0.598258763739309 0.112212081703607 0.499751861042184 0.795540691192865 0.576003870343493 0.347985347985348 0.495644114921223 0.233252574197456 0.341880341880342 0.127101465377826 0.348163548163548 0.189992270726216 0.330618401206636 0.42792407143166 0.373497749070268 0.0900352301626187 0.747940534642662 0.0742200328407225 0.207411858974359 0.398601398601399 0.197435897435897 0.656713900134953 0.734554334554335 0.169428007889546 0.338167564919157 0.64804318488529 0.465161250841442 0.455949829324442 0.233150183150183 0.297275918766387 0.688773971126912 0.210719105455948 0.301302444462572 0 0.472435897435897 0.406573922531369 0.478193782618561 0.620917678812416 0.283076923076923 0.344179714091219 0.593529033640454 0.395095842668658 0.661538461538462 0.1763041556145 0.579967642300338 0.282051282051282 0.373741573741574 0.668059761760549
U74 0.226237623762376 0.752380952380952 0.267933130699088 0.550244299674267 0.536458333333333 0.690162454873646 0.42269657501206 0.515740740740741 0.529964539007092 0.15564738292011 0.417767295597484 0.329495159059474 0.464227642276423 0.432939091273911 0.637403993855607 0.590875912408759 0.36025641025641 0.480906148867314 0.570305676855895 0.184954280964256 0.308333333333333 0.378310502283105 0.632735426008969 0.480376344086022 0.247636815920398 0.213288288288288 0.228904665314402 0.409959349593496 0.0948458574181118 0.33578431372549 0.250934579439252 0.268805309734513 0.210740740740741 0.204305864884929 0.566449275362319 0.301253687315634 0.144791666666667 0.343237347294939 0.370065176908752 0.625225225225225 0.221666666666667 0.292396313364055 0.486363636363636 0.32864238410596 0.19811320754717 0.41875 0.140103793843951 0.130932203389831 0.19228855721393 0.180274261603376 0.259472049689441 0.514313725490196 0.584620886981402 0.204061371841155 0.404545454545455 0.192010771992819 0.287777777777778 0.101557632398754 0.372789905558136 0.341216216216216 0.469036697247706 0.681521739130435 0.478571428571429 0.388824439288476 0.305279232111693 0.170776255707763 0.266269841269841 0.3 0.244039735099338 0.350389408099688 0.138888888888889 0.301027397260274 0.567699724517906 0.402272727272727 0.17962962962963 0.186036036036036 0.341666666666667 0.357157784743992 0.182727272727273 0.398148148148148 0.313461538461538 0.541550522648084 0.423092369477912 0.290942028985507 0.366253443526171 0.153562011966332 0.506707317073171 0.406093759740665 0.329761904761905 0.115547263681592 0.595 0.670161290322581 0.365 0.451515151515152 0.213864870856889 0.43545197740113 0.112634408602151 0.422463768115942 0.378930817610063 0.214285714285714 0.114056224899598 0.675262467191601 0.682163742690058 0.453823623816402 0.521621621621622 0.546188291830494 0.679411764705882 0.302782462057336 0.420038167938931 0.420131938125569 0.415780141843972 0.494211822660099 0.446354166666667 0.0931818181818182 0.380128205128205 0.265497076023392 0.400396825396825 0.325542406311637 0.375053078556263 0.302631578947368 0.249761336515513 0.123452012383901 0.289625850340136 0.306889081455806 0.35672268907563 0.636215538847118 0.267788971367975 0.472435897435897 0 0.275531914893617 0.216519174041298 0.240789473684211 0.3 0.267699115044248 0.173212627669452 0.337702265372168 0.336363636363636 0.581896551724138 0.172068196303378 0.397619047619048 0.343284193284193 0.260564304461942
U75 0.169528123025068 0.629179331306991 0.167933130699088 0.48260447709474 0.692708333333333 0.589177356171749 0.638367152138436 0.466115051221434 0.796808510638298 0.253798136099877 0.566539542352469 0.256886201112386 0.726993599723231 0.578935534580753 0.56357104727043 0.534749184656003 0.326022913256956 0.407147283619087 0.53556164638112 0.174842149944288 0.563475177304965 0.359904789662878 0.566548993416659 0.471585449553878 0.343045411241664 0.181809469043512 0.186817573691252 0.395433316035288 0.316603807103131 0.145424836601307 0.177928017498509 0.227813343375384 0.14688731284476 0.193064967066294 0.524745605920444 0.163575597815854 0.257757092198582 0.327977052467417 0.355610364911447 0.554389495878858 0.401702127659574 0.147293852338465 0.456898774983881 0.233584613216852 0.176836611802489 0.623271276595745 0.273606817039553 0.291080658733021 0.2513496348047 0.296301283777718 0.362770362539095 0.52424280350438 0.524655282622592 0.442910361778938 0.351547388781431 0.153052064631957 0.4025768321513 0.226188108967986 0.361079542647073 0.260063254744106 0.456129221159477 0.607400555041628 0.455504896994259 0.340980895492916 0.502032973153615 0.169921305741766 0.231442080378251 0.198404255319149 0.116669015076793 0.562765957446808 0.350591016548463 0.526862916545225 0.517847722876736 0.635493230174081 0.279708431836091 0.225225225225225 0.357021276595745 0.313807554636608 0.385338491295938 0.32565011820331 0.306828514275323 0.467195492623619 0.389066905921559 0.325470243601603 0.297081062071391 0.205176420327661 0.41908839301159 0.383150822294466 0.266641337386018 0.209034614163226 0.566468085106383 0.587336993822924 0.618936170212766 0.420978401031593 0.302340637802574 0.322905397283327 0.358060703119042 0.574745605920444 0.257727820152549 0.210334346504559 0.272643766555584 0.603967722119841 0.570828667413214 0.399422755815978 0.483179988499138 0.486113047600457 0.564872757613684 0.274685156614402 0.371853175247686 0.359199852864306 0.651595744680851 0.434178807252909 0.435339095744681 0.248420373952289 0.372176759410802 0.258631952220978 0.620989530563999 0.279239582021906 0.337636084383611 0.518321513002364 0.12480322957396 0.37571635597128 0.271493703864524 0.270575979940263 0.582722450682401 0.562190049592065 0.235040951242075 0.406573922531369 0.275531914893617 0 0.385614761815101 0.266685330347144 0.246595744680851 0.163801543965355 0.237282443351311 0.306754802726709 0.563926499032882 0.491305942773294 0.325274941350365 0.314640324214792 0.280163625908307 0.277548584352488
U76 0.325155524401998 0.656257901390645 0.36433816607042 0.569196621602145 0.564620206489675 0.613702437621801 0.359540488966869 0.546624057686005 0.551007343249859 0.159833248007021 0.509433962264151 0.434436162009327 0.498525073746313 0.498465227003955 0.60695820815718 0.583640161057641 0.478692988427502 0.45613884354326 0.590224910151872 0.257939222739611 0.361111111111111 0.496747080454196 0.610262311996508 0.56306023408507 0.243527935543521 0.304472614207127 0.346945735877506 0.478631556227067 0.194411763034199 0.467522702296258 0.337804978909933 0.383480825958702 0.307545067191085 0.291030214636261 0.562385532897268 0.415929203539823 0.144542772861357 0.452810082008989 0.481658179660849 0.601132105556884 0.236283185840708 0.382570042004812 0.577527487262001 0.442595088788607 0.299883119051595 0.311227876106195 0.219021797657433 0.175057913770978 0.230947034737815 0.216086031141481 0.246486743985782 0.599416970327954 0.572790459189487 0.230663557074854 0.525945293644409 0.306811140591983 0.251838741396263 0.197998511289389 0.491226483729227 0.452463525472375 0.546724039944792 0.637322046941131 0.530341340075853 0.50167340820894 0.408376963350785 0.25954661171051 0.382722292456806 0.337241887905605 0.336517611205532 0.396261682242991 0.15375286791216 0.212995514607831 0.566920207708623 0.466666666666667 0.217961324156014 0.207765287411305 0.276283185840708 0.45371320775654 0.126114239742558 0.461029170763684 0.391195824824144 0.518146218124634 0.541528947649003 0.383256380659228 0.382761647041615 0.243663022203316 0.450176271674221 0.524530337911756 0.448198482932996 0.237154933298111 0.62916814159292 0.61700685127034 0.250973451327434 0.52411839635291 0.246142481701987 0.415329233538323 0.206013892853744 0.337360523278184 0.483219235264652 0.294310998735778 0.176706827309237 0.638143683367013 0.575997515913678 0.483329853728787 0.585553695288209 0.554587735881882 0.601769911504425 0.412093897834619 0.537647774099845 0.450268546627264 0.305874599887027 0.542656611011814 0.539269911504425 0.172727272727273 0.482913546630361 0.335487501940692 0.288312965304116 0.371000680735194 0.493489656727355 0.333333333333333 0.34044395632247 0.15581248801337 0.38748419721871 0.424993481695066 0.249448451947151 0.608423714152638 0.347263018609409 0.478193782618561 0.216519174041298 0.385614761815101 0 0.270982766651141 0.408672566371681 0.364601769911504 0.255848349643799 0.45613884354326 0.223089300080451 0.526823314006713 0.242959553743154 0.318668352296671 0.461720771455285 0.323383387917218
U77 0.390046899426785 0.890601503759399 0.177299632058871 0.703954511686382 0.624725877192982 0.812312369371081 0.471216391195064 0.686159844054581 0.638297872340426 0.203958242714224 0.509433962264151 0.471391133435248 0.580487804878049 0.424487401229251 0.780863448944943 0.746766551415034 0.480971659919028 0.63178334184977 0.753562399448403 0.158682241764011 0.416666666666667 0.546383080990147 0.796672173707812 0.66213921901528 0.177572663000786 0.373589378852537 0.382534429379737 0.610141206675225 0.179275259439543 0.300687994496044 0.339793408755534 0.423459090203385 0.146393762183236 0.12018520689251 0.734096109839817 0.326176059618072 0.270175438596491 0.538302562689446 0.510923257865334 0.779753437648175 0.23978947368421 0.213970409895707 0.65518341307815 0.426420355524573 0.329692154915591 0.439473684210526 0.175334363108918 0.175240360788978 0.203456402199529 0.162691538974017 0.199967309578294 0.691083591331269 0.737564942398916 0.31081132433973 0.504066985645933 0.331049796843995 0.237076023391813 0.264387604525332 0.548720267924805 0.411593172119488 0.669000482858523 0.832036613272311 0.680868838763576 0.518805714983514 0.408073849545329 0.137707281903389 0.436925647451963 0.431578947368421 0.172533983966539 0.461239547466798 0.176023391812865 0.353280461427541 0.733144845585037 0.509250398724083 0.176023391812865 0.16140350877193 0.202631578947368 0.524253423527471 0.207177033492823 0.529824561403509 0.174358974358974 0.67990097194205 0.604946100190235 0.165865751334859 0.510047846889952 0.10206875570429 0.643645699614891 0.538789089799494 0.377255639097744 0.287274155538099 0.775789473684211 0.816001697792869 0.477894736842105 0.635865231259968 0.140389967269354 0.564347308950342 0.206923222033579 0.406636155606407 0.371002979145978 0.388721804511278 0.207863031071655 0.827738637933416 0.80233918128655 0.615171172997491 0.696870554765292 0.712457749879285 0.810113519091847 0.478521345522322 0.528806749698674 0.579210765767923 0.486898096304591 0.648638838475499 0.623026315789474 0.246092503987241 0.564372469635628 0.141374269005848 0.42765246449457 0.502180006228589 0.535534696614147 0.392397660818713 0.178683582464515 0.235603715170279 0.489258861439313 0.463969716318526 0.389665339820139 0.780451127819549 0.445733102639951 0.620917678812416 0.240789473684211 0.266685330347144 0.270982766651141 0 0.449122807017544 0.371541686073591 0.0924839955040805 0.459274399591211 0.389952153110048 0.716696914700544 0.166270839622958 0.507017543859649 0.437411095305832 0.105102569415665
U8 0.117524752475248 0.584761904761905 0.381641337386018 0.367372421281216 0.68625 0.48072202166065 0.702127351664255 0.291111111111111 0.809007092198582 0.345454545454546 0.563207547169811 0.0564730290456432 0.744471544715447 0.705531279261604 0.465166410650282 0.382749391727494 0.100769230769231 0.281197411003236 0.345735080058224 0.328678304239402 0.581111111111111 0.179178082191781 0.421464872944694 0.250430107526882 0.49547263681592 0.165405405405405 0.153002028397566 0.18869918699187 0.362157996146436 0.184183006535948 0.135077881619938 0.158613569321534 0.315555555555556 0.359406087602079 0.341159420289855 0.13023598820059 0.336458333333333 0.174869109947644 0.154432029795158 0.423153153153153 0.489333333333333 0.376436251920123 0.287272727272727 0.157019867549669 0.268679245283019 0.7025 0.346065378191363 0.363540489642185 0.273781094527363 0.388016877637131 0.507722567287785 0.282156862745098 0.371659513590844 0.433754512635379 0.137272727272727 0.15638539796529 0.524444444444444 0.252585669781932 0.145438922433813 0.107927927927928 0.234067278287462 0.487826086956522 0.261904761904762 0.323271461716937 0.517347294938918 0.356986301369863 0.0546031746031747 0.165 0.349183222958057 0.563084112149533 0.40037037037037 0.577762557077626 0.344986225895317 0.622727272727273 0.455555555555556 0.422702702702703 0.543333333333333 0.150438871473354 0.458787878787879 0.245185185185185 0.540940170940171 0.332764227642276 0.166586345381526 0.465652173913044 0.193856749311295 0.376525707331914 0.29130081300813 0.36994451717474 0.169523809523809 0.241691542288557 0.363333333333333 0.461827956989247 0.646666666666667 0.23530303030303 0.457133355503825 0.253785310734463 0.38663082437276 0.690869565217391 0.331383647798742 0.207142857142857 0.35421686746988 0.464593175853018 0.529590643274854 0.241937088749799 0.313333333333333 0.338309305373526 0.519411764705882 0.176273187183811 0.150610687022901 0.218113436457385 0.689148936170213 0.29952380952381 0.205729166666667 0.275454545454546 0.143333333333333 0.467309941520468 0.676190476190476 0.160374753451676 0.130530785562633 0.582631578947369 0.292832140015911 0.407254901960784 0.119523809523809 0.0500173310225304 0.635518207282913 0.468696741854637 0.0755850123718628 0.283076923076923 0.3 0.246595744680851 0.408672566371681 0.449122807017544 0 0.114159292035398 0.413760445682451 0.160485436893204 0.606363636363636 0.398390804597701 0.405481198215424 0.266666666666667 0.0974610974610975 0.470170603674541
U81 0.0769911504424779 0.635082174462705 0.30397288646206 0.420302095644403 0.664463495575221 0.553924794734993 0.623277794142131 0.373287446738774 0.767501412163434 0.245761720178454 0.540056770746368 0.124565784158925 0.704381610187783 0.616593226164259 0.512900960174726 0.459098249467089 0.199046970728387 0.359077240312742 0.42382231325115 0.238726193366142 0.545870206489675 0.251359760779084 0.505063693003691 0.318070225520982 0.395278034605732 0.120154667942279 0.128550144500889 0.251197927908483 0.288606407829898 0.117907339927121 0.0544289140683153 0.146902654867257 0.231792854801704 0.278063346275893 0.418268564832628 0.0778761061946903 0.235176991150442 0.179446786822963 0.212409156078509 0.497201626405166 0.393982300884956 0.288389543656458 0.353499597747385 0.115161460470023 0.202237435298046 0.605033185840708 0.268669272334522 0.270093162008566 0.232208426892088 0.312258690862925 0.402411183788637 0.373753253513795 0.45071594059782 0.415542634420626 0.223290426387772 0.13756533896824 0.430599803343166 0.200380448267306 0.21559544410146 0.136797416885913 0.311293334415848 0.561100423239708 0.318176710212108 0.253068599470259 0.484029096974471 0.265304885440659 0.132392189914314 0.181563421828909 0.268018519603821 0.532644115457778 0.323074401835464 0.504400533397988 0.416397279309588 0.603700724054706 0.353195673549656 0.331260464003827 0.473185840707965 0.23025402021435 0.362075623491553 0.270239265814487 0.465320323727403 0.411405753754124 0.258311120588549 0.384256765422598 0.248716448475097 0.294304729545999 0.370976329232319 0.292050128183697 0.197250316055626 0.177242108043852 0.433274336283186 0.538031687125321 0.60141592920354 0.309550147492625 0.35321447595728 0.307104644767762 0.332055063913471 0.602770296267795 0.272282517949574 0.185461441213654 0.25619646728507 0.541860032982603 0.553609687936656 0.315973515238538 0.391246113370007 0.418574792099189 0.553895540517092 0.149896282588906 0.246078497601837 0.291105349191139 0.622646394276031 0.358106281878024 0.289864491150442 0.219361759184768 0.227910142954391 0.39035605237282 0.595364517488411 0.194109022359533 0.20677150855833 0.500677948558712 0.218674889644539 0.359968766267569 0.133519956655228 0.132146746215549 0.567075679829454 0.513786679087098 0.118908773543295 0.344179714091219 0.267699115044248 0.163801543965355 0.364601769911504 0.371541686073591 0.114159292035398 0 0.318865087386299 0.170805051980411 0.546983105390185 0.457888312480928 0.310854667591668 0.279477454698694 0.166145550216347 0.385489687129817
