U1 U10 U100 U105 U106 U11 U110 U115 U12 U122 U124 U125 U127 U129 U13 U130 U132 U134 U138 U14 U140 U15 U152 U155 U16 U160 U163 U164 U17 U179 U18 U182 U19 U198 U2 U20 U22 U23 U24 U25 U26 U27 U29 U3 U30 U31 U32 U33 U35 U36 U37 U4 U41 U43 U46 U5 U50 U53 U54 U55 U56 U58 U6 U60 U69 U7 U72 U74 U76 U78 U79 U8 U85 U87 U89 U9 U91 U95 U96 U98
U6 0.67223949756288 0.5262129599479 0.773685823708281 0.676521923097266 0.541147495812387 0.935493443266261 0.841685888932185 0.908022968867274 0.797781392914727 0.919113100531685 0.969369423349066 0.84274939986385 0.828324857850883 0.974817968653585 0.731784807460689 0.874144548600632 0.979215348292375 0.447956231796492 0.887267821457489 0.529079779696031 0.459822433230975 0.448870799466847 0.816722972972973 0.720753571152704 0.557690490682734 0.48549190878237 0.823532919699142 0.677081814068116 0.540575958472971 0.927041836356905 0.818468793234475 0.479164634515475 0.647178626783897 0.820634294215508 0.552469556577073 0.949114197263425 0.690579237381303 0.791118073807987 0.875313028499714 0.369646517639579 0.988893002591633 0.928789713790875 0.911227531991771 0.940207956919094 0.948782457357584 0.483541517983788 0.581261668857496 0.417062267747199 0.969497976707782 0.937985931136616 0.987070473182636 0.769264253092867 0.972825798736935 0.80446692652326 0.827112135126676 0.811326065033221 0.504984690904304 0.252947281904605 0.57264411873598 0.671190667710234 0.647870409493875 0.71658194814709 0 0.771994700945433 0.57195728649551 0.772689527068607 0.979653499234838 0.957694197017324 0.921642263923731 0.685211536011998 0.700855029234456 0.670058225190078 0.990373935579415 0.822454008094065 0.34041735429623 0.604308901136213 0.358953542966706 0.445050709816037 0.762425840474621 0.793208816577068
U60 0.779423977146986 0.793517073586101 0.154808707266108 0.625669002348452 0.37660098604945 0.876872043979192 0.814518260842914 0.493125469763827 0.787749333998623 0.888464039448908 0.91780763850621 0.744330465007842 0.551331772638293 0.954424003504161 0.810164260601885 0.761216444527877 0.897593761444174 0.49266607910453 0.818527082512858 0.247578331538529 0.416492746901652 0.792489561977279 0.469398817345598 0.299126007997807 0.785587937702308 0.78304888786595 0.780410798225577 0.47686235991098 0.769444951910792 0.849649583880859 0.776862068514327 0.41462591995389 0.527102632802302 0.81246205143333 0.323326859117214 0.874347862554869 0.54510206356836 0.519683756692477 0.817920194484848 0.529603397881749 0.947437582128778 0.779653592878832 0.422885400096826 0.709593276380129 0.881786294453009 0.303062321571802 0.42574352915647 0.44339319608702 0.848318233165041 0.862272664542569 0.965565808292375 0.802595479296201 0.941512628601379 0.320010630601367 0.762443736735264 0.330376994822621 0.534633528394105 0.775877868229052 0.518025817422896 0.791175677468786 0.414351863159683 0.531641297444971 0.771994700945433 0 0.504330747601486 0.446602641026115 0.668952388127384 0.933154689821614 0.871253503670137 0.31512471260425 0.600166117075348 0.490346204747688 0.965834428383706 0.720584681378102 0.439512432146777 0.799098540916302 0.429572967060395 0.352954481807802 0.790904137687895 0.347524393361914
U69 0.659515934628969 0.622695373181188 0.417423174099536 0.638562337377347 0.395896928196243 0.878317425798397 0.840559265180727 0.713066398895444 0.802799800513631 0.917082363374349 0.930958021991374 0.774193548387097 0.651230546026174 0.97258064516129 0.713052277904896 0.787867835306165 0.914742346788883 0.170342020533382 0.829009923103921 0.257154899481479 0.420303605313093 0.594784241176755 0.590636200716846 0.364070034295145 0.58073741692086 0.444272897823913 0.395744629669722 0.249755620723363 0.601372646097003 0.853817204301075 0.802903072852139 0.442237560845816 0.52786166715664 0.763176403729399 0.341231651836308 0.886883245634104 0.556537604498482 0.284294558488107 0.842509439535088 0.343874012700608 0.956989247311828 0.812283579369419 0.673996820007007 0.390195079783318 0.894321677532244 0.236933522186978 0.440071026931045 0.354480286738351 0.868043765327297 0.862915500564639 0.983722449949504 0.754155358594707 0.971017760030973 0.346441947565543 0.790514705419178 0.585352283983567 0.078013650200383 0.574662126269997 0.525553447185326 0.547902583680665 0.488661043823533 0.554052140188036 0.57195728649551 0.504330747601486 0 0.50964017350611 0.793377276696977 0.956567573265866 0.900758635099732 0.367599429977976 0.605295191722459 0.515300131242661 0.989247311827957 0.728587319243604 0.285700811167704 0.648796590339295 0.302076450211249 0.369146248310712 0.716557391380365 0.357822864464231
U7 0.776681792586614 0.79553490670139 0.36043839513412 0.667487414891852 0.370509862885137 0.912495801675266 0.762991899106287 0.261364178544628 0.809185367352309 0.820776746480998 0.646082545027061 0.550077742354728 0.193016655144041 0.956718652879019 0.822490677761166 0.533718386490043 0.582227422078578 0.471098643140155 0.746497461639544 0.474350060310785 0.614623947561734 0.794044014911279 0.230167189354128 0.246529509736845 0.783045139611599 0.760325860977047 0.742992119773078 0.578218187982555 0.771037417245836 0.582128044301294 0.719731731981801 0.373164096020683 0.237643752553179 0.84359037341383 0.225125244524209 0.527335682571514 0.349043310814725 0.544206493419765 0.689251496957004 0.528987661226787 0.672433180765102 0.624784627864725 0.212736452081212 0.65952732934476 0.69126623623649 0.299669566542886 0.239768000899961 0.4471793712682 0.777671208025149 0.698799270211421 0.985603577970109 0.834286794516354 0.81217481487025 0.2545140324044 0.700573796776096 0.288113975557348 0.475823293863548 0.777321874363362 0.487738034695146 0.793168904205225 0.177219075139206 0.440837859455512 0.772689527068607 0.446602641026115 0.50964017350611 0 0.303733202402141 0.935619973253471 0.847948437461595 0.207537501534646 0.407917982047911 0.502855163997237 0.933322031982822 0.654345271846193 0.437478366721503 0.80766792240481 0.438369126730756 0.35095463989914 0.818184148615516 0.252954651157736
U72 0.974698222212318 0.995189913681964 0.568949156831204 0.766371692794302 0.587485231377437 1 0.753186264267874 0.334881316522164 0.836744408107438 0.817581468304936 0.838189454115159 0.663530959917488 0.335330410810487 0.903950753399485 0.997331321473789 0.630404973455755 0.615838559835162 0.772917662196903 0.73943185052624 0.740489799282196 0.862658624640595 0.994124934207161 0.260804851157663 0.515941161073346 0.994509057579421 0.99372160857957 0.991083518939198 0.865583434491924 0.972761401290021 0.703234105108416 0.711902525167772 0.504345146675782 0.428627801571737 0.995178497147311 0.487031943515471 0.673053555091604 0.443902547486479 0.846237254776896 0.738857799070007 0.739756024008057 0.869900771775083 0.665408405434194 0.28527907420149 0.939585938911308 0.74360398996432 0.578905359878741 0.453452420689911 0.645943076483319 0.770295363546684 0.754642984801116 0.982335061248607 0.990606429932615 0.868898836327243 0.537541964495869 0.691185332591851 0.482272971969885 0.765751838846917 0.977514117102722 0.434976327907128 0.991280270354715 0.342004247108291 0.4534873979149 0.979653499234838 0.668952388127384 0.793377276696977 0.303733202402141 0 0.872502179850257 0.834472949967286 0.462786094764947 0.444269934055876 0.502306983435206 0.905181918412348 0.625343750396026 0.648267263018032 0.994101718927627 0.665839251507518 0.546975256204023 0.963648586871756 0.538920512654218
U74 0.953076468368569 0.966343380942956 0.96527108111004 0.955658453857734 0.914464336459221 0.980392156862745 0.3667371710589 0.887401134253961 0.943811247949548 0.607506232733643 0.901238935523179 0.48550495467004 0.966495859129582 0.78937908496732 0.967320261437909 0.705415499533147 0.923057966355941 0.963688300178829 0.814181261030624 0.922652987053223 0.967320261437909 0.965852263786705 0.948570261437909 0.947712418300654 0.966224971185992 0.967320261437908 0.967320261437909 0.953852247969895 0.954803497915334 0.947712418300654 0.947712418300654 0.662414019465137 0.900606251890427 0.966796975200337 0.947712418300654 0.943457099151717 0.737421255011045 0.913601253173446 0.799976709317729 0.961365517491898 0.947712418300654 0.684834385731694 0.921396628826969 0.967078598798953 0.71936596160774 0.931014830174494 0.957726209749955 0.777342047930283 0.938940488476092 0.899767212821202 0.883977900552486 0.964924095303723 0.961282019237305 0.835352867738856 0.452106091411374 0.961639846520645 0.956718216757863 0.96264007423042 0.468627450980392 0.967320261437909 0.817807420365916 0.579931263285456 0.957694197017324 0.933154689821614 0.956567573265866 0.935619973253471 0.872502179850257 0 0.8101644245142 0.955272068666824 0.536256011838698 0.449678800856531 0.918423715371783 0.829896326346631 0.947712418300654 0.967320261437909 0.768941468579983 0.816564877317047 0.962442212657421 0.943187531422826
U76 0.91647491059803 0.932602060161626 0.911254257639246 0.871746264168704 0.836007477664491 0.976083707025411 0.8101644245142 0.838114265440608 0.85285570723534 0.767588568874917 0.819799918437464 0.785970876127103 0.882583669440552 0.838565022421525 0.93423019431988 0.773373026340581 0.839145776666912 0.903012881066389 0.8101644245142 0.856056400592457 0.93423019431988 0.932248397490755 0.868460388639761 0.868460388639761 0.933134904067964 0.93423019431988 0.93423019431988 0.90392716401685 0.916349103573345 0.861793721973094 0.868460388639761 0.662051814283197 0.831226875895309 0.938482188322035 0.868460388639761 0.864205069490825 0.804489918109981 0.868114491840542 0.799770957550577 0.877850310732603 0.868460388639761 0.781763826606876 0.831636265551772 0.933988531680924 0.804185351270553 0.849536455430113 0.880349967773344 0.79412057797708 0.842144599166077 0.824866392284538 0.759342301943199 0.931035306140967 0.877369829548275 0.809030751918846 0.738108185498383 0.887124134435379 0.897021726494188 0.929550007112392 0.753363228699552 0.93423019431988 0.745386500408422 0.756152857097423 0.921642263923731 0.871253503670137 0.900758635099732 0.847948437461595 0.834472949967286 0.8101644245142 0 0.871359878977795 0.771300448430493 0.648530998037917 0.83917168571089 0.78684088449049 0.868460388639761 0.932934857532316 0.8101644245142 0.771300448430493 0.924474096758905 0.863935501761933
U78 0.717674505157915 0.701617279930533 0.306148089626265 0.653568598982909 0.394601423597202 0.906351999759337 0.839263760581685 0.397913313435324 0.812743823146944 0.913209539187679 0.821565833225375 0.722049488275683 0.337743940863757 0.973962516733601 0.781058401431409 0.629577132057642 0.641282068163364 0.357612856591823 0.82771441850488 0.331310535365406 0.457831325301205 0.703321605073651 0.274774096385542 0.320685620178556 0.700255567725447 0.69268520108949 0.686252841343001 0.414141414141414 0.680450306665494 0.680033467202142 0.801607568253098 0.434822258466179 0.415329998734037 0.78986379846965 0.281114776807685 0.636725625907887 0.460655789593236 0.391549669753394 0.782944696380175 0.440304024088945 0.854323962516734 0.71676536655095 0.361002908878622 0.579340400105335 0.800704128851363 0.237073463923722 0.18873045699618 0.353993752788934 0.856372859860495 0.788533127945572 0.986443009607491 0.780325241327397 0.925998975214287 0.29132259374577 0.780570436402905 0.272776294938542 0.41174365517098 0.686325123687679 0.491967871485944 0.701651339342168 0.274169789442777 0.519866700845937 0.685211536011998 0.31512471260425 0.367599429977976 0.207537501534646 0.462786094764947 0.955272068666824 0.871359878977795 0 0.435427243565457 0.512577074894868 0.987951807228916 0.71783686470018 0.354611428168816 0.73762233736327 0.382763829994092 0.307623938376457 0.765618571848369 0.280652019844082
U79 0.714602811805377 0.729001677285378 0.611583668419425 0.568485615270367 0.399749071080442 0.832132004805314 0.417349689201826 0.413148814330813 0.749306867531958 0.483150165337483 0.436159567554185 0.299756542909312 0.433137861842617 0.558805031446541 0.739256129669964 0.253316420907986 0.389699969068976 0.538204120791265 0.405800347125021 0.598708312550524 0.679245283018868 0.7123264715984 0.453891509433962 0.424528301886793 0.69270908677592 0.679245283018868 0.679245283018868 0.652309256082841 0.70505056468822 0.415094339622642 0.424528301886793 0.242614411395824 0.385149967507598 0.739526870254633 0.422107727000257 0.420272982737856 0.317736898732516 0.613129580539529 0.368996091944363 0.511018148861108 0.473899371069182 0.28541733290694 0.400056745637679 0.679003620379912 0.396003565592037 0.435674029474569 0.424528301886792 0.37120894479385 0.434458788480636 0.367149134143189 0.847388720942354 0.729308577973356 0.526371421518675 0.308352766588934 0.358656365023046 0.503651029604328 0.591431919012952 0.707841521208018 0.192563817980022 0.682164587302563 0.292417759696991 0.144864368870792 0.700855029234456 0.600166117075348 0.605295191722459 0.407917982047911 0.444269934055876 0.536256011838698 0.771300448430493 0.435427243565457 0 0.393075027271625 0.575471698113208 0.331761006289308 0.415094339622641 0.734920324567406 0.422262042795404 0.283946798639035 0.706258628624022 0.420003415008964
U8 0.717847778757673 0.729387833177725 0.525431190835586 0.572837394364292 0.501814560662735 0.82477203281765 0.401855817273376 0.510545552509742 0.719952959478136 0.401921124086624 0.486795146324054 0.43508956735972 0.523087089483251 0.501070663811563 0.763857328214796 0.378802056154368 0.485257602883186 0.523134634029999 0.478229835831549 0.493490845515347 0.544610992148465 0.702258798869862 0.519628836545325 0.516059957173448 0.688546672577012 0.614075485796441 0.604419661890596 0.516059957173447 0.708489082930419 0.51249107780157 0.519628836545325 0.256793078763661 0.494830426063118 0.759510195117414 0.515346181299072 0.513232189773262 0.466995559500019 0.474363058264168 0.445594858270182 0.519231853615591 0.516059957173448 0.367195344729552 0.496025932067857 0.575741831854551 0.431721998347637 0.498532588040083 0.523197715917202 0.460774050281545 0.51249107780157 0.487372033674577 0.553063912517105 0.752541543808279 0.520849510616967 0.484032272293466 0.398759861459741 0.519574540924355 0.516059957173447 0.674560515611203 0.33134315824831 0.65814088122258 0.406898241387149 0.39240967697845 0.670058225190078 0.490346204747688 0.515300131242661 0.502855163997237 0.502306983435206 0.449678800856531 0.648530998037917 0.512577074894868 0.393075027271625 0 0.508922198429693 0.448632750006153 0.515346181299072 0.75528120180626 0.441827266238401 0.381343536817964 0.737086749882488 0.51153507029562
U85 0.98575620693066 0.999023119505047 0.997950819672131 0.988338192419825 0.593350383631714 1 0.572563035973505 0.824609673900656 0.925877763328999 0.365041193978346 0.879548693641037 0.498937103522743 0.999175597691674 0.874790794979079 1 0.425770308123249 0.955737704918033 0.99636803874092 0.255726754652794 0.955332725615315 1 0.998532002348796 0.98125 0.697841726618705 0.998904709748083 1 1 0.986531986531986 0.987483236477425 0.784114365411437 0.815244885934161 0.572537603105289 0.828577173105084 0.999476713762428 0.957942511346445 0.851277485978812 0.596662030598053 0.946280991735537 0.440035659593766 0.99404525605399 0.64581589958159 0.717514124293785 0.755214395822191 0.999758337361044 0.507626923203637 0.915398886827458 0.992757795606055 0.796296296296296 0.30323717242898 0.695210255822395 0.988950276243094 0.997603833865815 0.993961757799396 0.750058765455315 0.496194601113309 0.994319585082736 0.989397955319955 0.995319812792512 0.5 1 0.77214799375755 0.524316109422492 0.990373935579415 0.965834428383706 0.989247311827957 0.933322031982822 0.905181918412348 0.918423715371783 0.83917168571089 0.987951807228916 0.575471698113208 0.508922198429693 0 0.290229885057471 0.755060728744939 1 0.768156424581006 0.737704918032787 0.995121951219512 0.95475113122172
U87 0.870598698639404 0.875597450379337 0.752072734124741 0.703939211152441 0.418349648705059 0.959770114942529 0.491345799403505 0.588398407799991 0.815344603381014 0.2527995023107 0.627058941824878 0.386216166110493 0.720439965507766 0.745689655172414 0.911750835291673 0.163962136578769 0.677002072734125 0.732000222648966 0.11952999761247 0.72108886304341 0.804597701149425 0.851436106667746 0.708261494252874 0.428719093690565 0.839584041495134 0.823986937284922 0.810325541927023 0.77528155114362 0.861618084565227 0.637068965517241 0.692614574647243 0.409070755742944 0.574862290715218 0.915042674894892 0.691164553880397 0.60476889214967 0.315196713187217 0.736867103638264 0.265558200855029 0.712530743361943 0.390574712643678 0.427381648158971 0.501901304986604 0.80722960172886 0.419811747669472 0.644377625658414 0.706896551724138 0.511302681992337 0.29189352692075 0.583530152731853 0.934463707372833 0.9060216297602 0.705073704342059 0.487666279219941 0.408424741934832 0.724271354073519 0.721243694699413 0.826187530259831 0.382183908045977 0.841186491444831 0.499373299719409 0.269774307375188 0.822454008094065 0.720584681378102 0.728587319243604 0.654345271846193 0.625343750396026 0.829896326346631 0.78684088449049 0.71783686470018 0.331761006289308 0.448632750006153 0.290229885057471 0 0.522278840336917 0.901688404502412 0.547614460925962 0.458969285848879 0.890874684608915 0.670697456701514
U89 0.563906324385265 0.424219363502813 0.43572044866264 0.688549277432199 0.219552792072647 0.920036695021911 0.60603530018138 0.577475753136208 0.814234182535462 0.67884719729538 0.656558490476939 0.528225806451613 0.498257184593801 0.887955465587045 0.627998194373277 0.545481350434911 0.64969801553063 0.291239833612715 0.594485958104574 0.257911221500916 0.466241962371993 0.363978428160831 0.482911605937922 0.389438246973272 0.445578042756229 0.346828609986505 0.569432745518934 0.340673945937104 0.420962140229016 0.595121457489879 0.566956632746106 0.35371522805446 0.350705806642666 0.767943209672533 0.234617017931772 0.629642231601918 0.474401674990944 0.516208273385307 0.561172826704417 0.316613708822396 0.687584345479082 0.598612731306755 0.581453634085213 0.604760917052642 0.637080663500058 0.211651756764539 0.244939271255061 0.364402459139301 0.636302294197031 0.605337104616124 0.994475138121547 0.702699702069132 0.691389823357196 0.507513381552412 0.546329830253612 0.476745645198545 0.281247876192973 0.347047039776328 0.5 0.474443594579031 0.31764820974369 0.395644389205419 0.34041735429623 0.439512432146777 0.285700811167704 0.437478366721503 0.648267263018032 0.947712418300654 0.868460388639761 0.354611428168816 0.415094339622641 0.515346181299072 0.755060728744939 0.522278840336917 0 0.497487990602253 0.218983481479806 0.163934426229508 0.67421414699977 0.503552433118997
U9 0.224076735667585 0.200256705297594 0.811995668054022 0.526782881916645 0.591823145117475 0.774975257611923 0.852611066632426 0.92348440555634 0.749282427215211 0.953488061535174 0.980662016957651 0.892591509276283 0.887589755199501 0.983333333333333 0.259185661336389 0.93260257470864 0.991803278688525 0.5589488012646 0.919927430390062 0.668283968052295 0.470029462562227 0.202497725744572 0.839637305699482 0.761937600178924 0.119552633520422 0.641376381077003 0.951133637027506 0.713281345405698 0.0980385230960229 0.942970639032815 0.956642148011114 0.50474328322938 0.776522438501782 0.446607180137898 0.59960414821318 0.96040679087201 0.878535602845057 0.924752708431465 0.889573260094395 0.380834672036564 1 0.944439565586488 0.92714947991741 0.979071765038804 0.960629921259843 0.513421996212522 0.604316204782051 0.427624256380733 0.981160803563312 0.962612676556179 0.994475138121547 0.394386598023473 0.987289100399247 0.879446352680911 0.869016181465529 0.827803385215053 0.649794590289045 0.414105631582776 0.60280402316367 0.899212671516093 0.676543542791593 0.744956454635652 0.604308901136213 0.799098540916302 0.648796590339295 0.80766792240481 0.994101718927627 0.967320261437909 0.932934857532316 0.73762233736327 0.734920324567406 0.75528120180626 1 0.901688404502412 0.497487990602253 0 0.374627319304136 0.588401426993969 0.318545431568305 0.884251986964575
U91 0.423969462639792 0.374489957413832 0.443699056690173 0.613482743456521 0.225778336595751 0.859895800640261 0.61667508184439 0.59126578701389 0.790204938576545 0.687611587859241 0.724974113521752 0.550099116958011 0.552992027707287 0.754283054003724 0.466599586120802 0.616966339608469 0.734820038465061 0.236591502428071 0.627289756809177 0.306197705270341 0.392430715302881 0.37342497793903 0.486766759776536 0.39510067923315 0.373809101311289 0.373021652311438 0.582649069526202 0.348531873671538 0.352061445021889 0.683016759776536 0.587601420885749 0.232896652110626 0.426170562646335 0.657750336920329 0.233841563907741 0.704718887436111 0.508080745293354 0.559005494251812 0.627946232679283 0.231049609559526 0.748063314711359 0.652621279550548 0.562565631956987 0.609343568668641 0.703646681036379 0.2060447134669 0.287359267421796 0.244175460376578 0.716700970302852 0.68593913420576 0.88562918608599 0.594028325628715 0.743339099211205 0.513401544159186 0.579572120057731 0.476531207788391 0.289970787263162 0.35681416083459 0.32122905027933 0.542381671610285 0.380150175720361 0.422348066767418 0.358953542966706 0.429572967060395 0.302076450211249 0.438369126730756 0.665839251507518 0.768941468579983 0.8101644245142 0.382763829994092 0.422262042795404 0.441827266238401 0.768156424581006 0.547614460925962 0.218983481479806 0.374627319304136 0 0.231339866288122 0.517672707453331 0.51670921914103
U95 0.563225479698325 0.527710309559016 0.383196721311475 0.574941451990632 0.144354534401073 0.88856142936084 0.589016871385557 0.479141417363016 0.816644993498049 0.636724691566672 0.59615574218645 0.462453728186145 0.41659346154366 0.819398907103825 0.624379640818684 0.445538871286219 0.560655737704918 0.324236891199936 0.574500170258306 0.360223859407923 0.442622950819672 0.485570305054725 0.392930327868852 0.305165703502772 0.495331549745929 0.446746352375547 0.471650713316463 0.419053927250648 0.519687520610888 0.501830601092896 0.541741482638808 0.241208708171268 0.266098034688362 0.661309416578737 0.252612782421071 0.526961981164981 0.359572721676281 0.433681073025335 0.527365000547665 0.269186965944071 0.619617486338798 0.498332870241734 0.481511154936522 0.517340284765746 0.534400413063121 0.222591927978345 0.262295081967213 0.222890103217972 0.59792924935289 0.524365596227263 0.86332759713794 0.651593515948253 0.65569371043934 0.423466568428808 0.525051139473912 0.38469526982983 0.35027715532492 0.447328712820644 0.368852459016394 0.462380520104662 0.221423202713958 0.295380935771588 0.445050709816037 0.352954481807802 0.369146248310712 0.35095463989914 0.546975256204023 0.816564877317047 0.771300448430493 0.307623938376457 0.283946798639035 0.381343536817964 0.737704918032787 0.458969285848879 0.163934426229508 0.588401426993969 0.231339866288122 0 0.626669332267093 0.425042652622209
U96 0.135358093236048 0.352461659426103 0.825439824070372 0.537723103178554 0.581891335537396 0.759239974422216 0.846433904572282 0.900664325709405 0.815344603381014 0.930600955494091 0.97220125618424 0.918115656963021 0.90759455492329 0.983333333333333 0.232142655223492 0.945617271298763 0.982047181127549 0.591014586901317 0.912643844539336 0.692376103341708 0.441415590626494 0.354622044312046 0.81234756097561 0.739752588173364 0.238196243955868 0.706114947096518 0.924373874611229 0.717385234458405 0.290050917496211 0.930243902439024 0.93557228602158 0.549186400160945 0.826445617752426 0.378195555895904 0.593845245562894 0.951946030098599 0.862892228365955 0.938077000604717 0.896601300088725 0.434678879539887 0.995121951219512 0.917321207110376 0.906106730240235 0.953725730587417 0.950873823698867 0.540033485678085 0.619273513836056 0.453748870822042 0.96392811296534 0.940427664550618 0.994475138121547 0.401153276708486 0.979019972017902 0.862071800493286 0.872133396202152 0.801615575059184 0.702559082387492 0.52782618621818 0.593400286944046 0.915388893302614 0.734445552633965 0.756223589591519 0.762425840474621 0.790904137687895 0.716557391380365 0.818184148615516 0.963648586871756 0.962442212657421 0.924474096758905 0.765618571848369 0.706258628624022 0.737086749882488 0.995121951219512 0.890874684608915 0.67421414699977 0.318545431568305 0.517672707453331 0.626669332267093 0 0.856550049663393
U98 0.852379687078761 0.861085530823306 0.392469030487353 0.701713652493965 0.370450521345662 0.965360042028912 0.749152408216034 0.488379667940208 0.808895609859428 0.793668656994915 0.579242421618519 0.536381550138666 0.421293826681538 0.965233785822021 0.893850810892454 0.533828916181857 0.589088346561828 0.356581354836589 0.731756112625374 0.333435077979021 0.482654600301659 0.83566629822804 0.367335972850679 0.260563494905433 0.822543154931532 0.598630553584429 0.582131252087825 0.382512911924677 0.843232998298869 0.537285067873303 0.685536453338311 0.390178734129415 0.205877800741098 0.89127958875858 0.294703623332261 0.558987195532878 0.364357233211034 0.340731461052317 0.618522139025218 0.583105053179546 0.606334841628959 0.573842574839584 0.440853264382676 0.428897602837841 0.608579470552606 0.377333590778969 0.290298476483042 0.493045081280375 0.746249106930222 0.638349965908387 0.989950251243719 0.883012519335579 0.739718063573067 0.219889165692206 0.710462906265656 0.360692378096821 0.351635624103718 0.792179922491017 0.495475113122172 0.725617934470205 0.231940169071155 0.444112833349379 0.793208816577068 0.347524393361914 0.357822864464231 0.252954651157736 0.538920512654218 0.943187531422826 0.863935501761933 0.280652019844082 0.420003415008964 0.51153507029562 0.95475113122172 0.670697456701514 0.503552433118997 0.884251986964575 0.51670921914103 0.425042652622209 0.856550049663393 0
