Param1 Param2 Cluster distribution k Trace stats.attr Size Fraction
13.0133806917184 4.49638923667155 3 normal 12 gwa-t10 bot_runtime_sum 24 0.169014084507042
13.7397445986118 4.72146852422066 7 normal 12 gwa-t10 bot_runtime_sum 20 0.140845070422535
2.49928301567622 11.1152231793122 1 weibull 12 gwa-t10 bot_runtime_sum 32 0.225352112676056
4.09979587505263 11.5088862064451 10 weibull 12 gwa-t10 bot_runtime_sum 7 0.0492957746478873
4.86203846543074 17.3307570417488 11 weibull 12 gwa-t10 bot_runtime_sum 6 0.0422535211267606
0.0666084359309377 NA 5 exponential 13 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.073828720967933 NA 9 exponential 13 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.103201251751775 NA 13 exponential 13 gwa-t10 bot_runtime_sum 1 0.00704225352112676
5.72986501128069 0.715392734669116 6 gamma 13 gwa-t10 bot_runtime_sum 19 0.133802816901408
6.45416964271849 0.46974325579292 7 gamma 13 gwa-t10 bot_runtime_sum 20 0.140845070422535
6.01894451894055 0.358632894825506 8 gamma 13 gwa-t10 bot_runtime_sum 6 0.0422535211267606
9.7444421496244 1.10554250750972 10 gamma 13 gwa-t10 bot_runtime_sum 4 0.028169014084507
1.82302901319393 0.32732675728175 2 lognormal 13 gwa-t10 bot_runtime_sum 18 0.126760563380282
13.0133806917184 4.49638923667155 3 normal 13 gwa-t10 bot_runtime_sum 24 0.169014084507042
17.5068581329215 4.52957763895994 4 normal 13 gwa-t10 bot_runtime_sum 3 0.0211267605633803
2.49928301567622 11.1152231793122 1 weibull 13 gwa-t10 bot_runtime_sum 32 0.225352112676056
4.09979587505263 11.5088862064451 11 weibull 13 gwa-t10 bot_runtime_sum 7 0.0492957746478873
4.86203846543074 17.3307570417488 12 weibull 13 gwa-t10 bot_runtime_sum 6 0.0422535211267606
0.0666084359309377 NA 5 exponential 14 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.073828720967933 NA 9 exponential 14 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.103201251751775 NA 14 exponential 14 gwa-t10 bot_runtime_sum 1 0.00704225352112676
5.72986501128069 0.715392734669116 6 gamma 14 gwa-t10 bot_runtime_sum 19 0.133802816901408
6.01894451894055 0.358632894825506 8 gamma 14 gwa-t10 bot_runtime_sum 6 0.0422535211267606
9.7444421496244 1.10554250750972 10 gamma 14 gwa-t10 bot_runtime_sum 4 0.028169014084507
8.37519081946179 0.575159964254929 12 gamma 14 gwa-t10 bot_runtime_sum 6 0.0422535211267606
1.82302901319393 0.32732675728175 2 lognormal 14 gwa-t10 bot_runtime_sum 18 0.126760563380282
2.52657713771181 0.441461260011342 7 lognormal 14 gwa-t10 bot_runtime_sum 14 0.0985915492957746
13.0133806917184 4.49638923667155 3 normal 14 gwa-t10 bot_runtime_sum 24 0.169014084507042
17.5068581329215 4.52957763895994 4 normal 14 gwa-t10 bot_runtime_sum 3 0.0211267605633803
2.49928301567622 11.1152231793122 1 weibull 14 gwa-t10 bot_runtime_sum 32 0.225352112676056
4.09979587505263 11.5088862064451 11 weibull 14 gwa-t10 bot_runtime_sum 7 0.0492957746478873
4.86203846543074 17.3307570417488 13 weibull 14 gwa-t10 bot_runtime_sum 6 0.0422535211267606
0.0666084359309377 NA 6 exponential 15 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.073828720967933 NA 10 exponential 15 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.103201251751775 NA 15 exponential 15 gwa-t10 bot_runtime_sum 1 0.00704225352112676
7.83894200485163 1.32200400260757 2 gamma 15 gwa-t10 bot_runtime_sum 3 0.0211267605633803
9.37057776531846 1.42529268235925 4 gamma 15 gwa-t10 bot_runtime_sum 15 0.105633802816901
5.72986501128069 0.715392734669116 7 gamma 15 gwa-t10 bot_runtime_sum 19 0.133802816901408
6.01894451894055 0.358632894825506 9 gamma 15 gwa-t10 bot_runtime_sum 6 0.0422535211267606
9.7444421496244 1.10554250750972 11 gamma 15 gwa-t10 bot_runtime_sum 4 0.028169014084507
8.37519081946179 0.575159964254929 13 gamma 15 gwa-t10 bot_runtime_sum 6 0.0422535211267606
2.52657713771181 0.441461260011342 8 lognormal 15 gwa-t10 bot_runtime_sum 14 0.0985915492957746
13.0133806917184 4.49638923667155 3 normal 15 gwa-t10 bot_runtime_sum 24 0.169014084507042
17.5068581329215 4.52957763895994 5 normal 15 gwa-t10 bot_runtime_sum 3 0.0211267605633803
2.49928301567622 11.1152231793122 1 weibull 15 gwa-t10 bot_runtime_sum 32 0.225352112676056
4.09979587505263 11.5088862064451 12 weibull 15 gwa-t10 bot_runtime_sum 7 0.0492957746478873
4.86203846543074 17.3307570417488 14 weibull 15 gwa-t10 bot_runtime_sum 6 0.0422535211267606
0.0666084359309377 NA 6 exponential 16 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.073828720967933 NA 10 exponential 16 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.103201251751775 NA 16 exponential 16 gwa-t10 bot_runtime_sum 1 0.00704225352112676
7.83894200485163 1.32200400260757 2 gamma 16 gwa-t10 bot_runtime_sum 3 0.0211267605633803
9.37057776531846 1.42529268235925 4 gamma 16 gwa-t10 bot_runtime_sum 15 0.105633802816901
5.72986501128069 0.715392734669116 7 gamma 16 gwa-t10 bot_runtime_sum 19 0.133802816901408
6.01894451894055 0.358632894825506 9 gamma 16 gwa-t10 bot_runtime_sum 6 0.0422535211267606
9.7444421496244 1.10554250750972 11 gamma 16 gwa-t10 bot_runtime_sum 4 0.028169014084507
6.54815800519302 0.596417935839859 12 gamma 16 gwa-t10 bot_runtime_sum 5 0.0352112676056338
8.37519081946179 0.575159964254929 13 gamma 16 gwa-t10 bot_runtime_sum 6 0.0422535211267606
25.6360836454287 2.4484757280008 15 gamma 16 gwa-t10 bot_runtime_sum 2 0.0140845070422535
2.52657713771181 0.441461260011342 8 lognormal 16 gwa-t10 bot_runtime_sum 14 0.0985915492957746
13.0133806917184 4.49638923667155 3 normal 16 gwa-t10 bot_runtime_sum 24 0.169014084507042
17.5068581329215 4.52957763895994 5 normal 16 gwa-t10 bot_runtime_sum 3 0.0211267605633803
2.49928301567622 11.1152231793122 1 weibull 16 gwa-t10 bot_runtime_sum 32 0.225352112676056
4.86203846543074 17.3307570417488 14 weibull 16 gwa-t10 bot_runtime_sum 6 0.0422535211267606
0.0666084359309377 NA 6 exponential 17 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.073828720967933 NA 10 exponential 17 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.103201251751775 NA 17 exponential 17 gwa-t10 bot_runtime_sum 1 0.00704225352112676
7.83894200485163 1.32200400260757 2 gamma 17 gwa-t10 bot_runtime_sum 3 0.0211267605633803
9.37057776531846 1.42529268235925 4 gamma 17 gwa-t10 bot_runtime_sum 15 0.105633802816901
5.72986501128069 0.715392734669116 7 gamma 17 gwa-t10 bot_runtime_sum 19 0.133802816901408
6.01894451894055 0.358632894825506 9 gamma 17 gwa-t10 bot_runtime_sum 6 0.0422535211267606
9.539402378037 1.07335864583654 11 gamma 17 gwa-t10 bot_runtime_sum 3 0.0211267605633803
6.54815800519302 0.596417935839859 12 gamma 17 gwa-t10 bot_runtime_sum 5 0.0352112676056338
8.37519081946179 0.575159964254929 13 gamma 17 gwa-t10 bot_runtime_sum 6 0.0422535211267606
25.6360836454287 2.4484757280008 15 gamma 17 gwa-t10 bot_runtime_sum 2 0.0140845070422535
19.0340389813347 2.46290816139324 16 gamma 17 gwa-t10 bot_runtime_sum 1 0.00704225352112676
2.52657713771181 0.441461260011342 8 lognormal 17 gwa-t10 bot_runtime_sum 14 0.0985915492957746
13.0133806917184 4.49638923667155 3 normal 17 gwa-t10 bot_runtime_sum 24 0.169014084507042
17.5068581329215 4.52957763895994 5 normal 17 gwa-t10 bot_runtime_sum 3 0.0211267605633803
2.49928301567622 11.1152231793122 1 weibull 17 gwa-t10 bot_runtime_sum 32 0.225352112676056
4.86203846543074 17.3307570417488 14 weibull 17 gwa-t10 bot_runtime_sum 6 0.0422535211267606
0.0666084359309377 NA 6 exponential 18 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.073828720967933 NA 10 exponential 18 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.103201251751775 NA 18 exponential 18 gwa-t10 bot_runtime_sum 1 0.00704225352112676
7.83894200485163 1.32200400260757 2 gamma 18 gwa-t10 bot_runtime_sum 3 0.0211267605633803
6.44559135694639 0.496443930550575 3 gamma 18 gwa-t10 bot_runtime_sum 21 0.147887323943662
9.37057776531846 1.42529268235925 4 gamma 18 gwa-t10 bot_runtime_sum 15 0.105633802816901
5.72986501128069 0.715392734669116 7 gamma 18 gwa-t10 bot_runtime_sum 19 0.133802816901408
6.01894451894055 0.358632894825506 9 gamma 18 gwa-t10 bot_runtime_sum 6 0.0422535211267606
9.539402378037 1.07335864583654 11 gamma 18 gwa-t10 bot_runtime_sum 3 0.0211267605633803
6.54815800519302 0.596417935839859 12 gamma 18 gwa-t10 bot_runtime_sum 5 0.0352112676056338
8.37519081946179 0.575159964254929 13 gamma 18 gwa-t10 bot_runtime_sum 6 0.0422535211267606
25.6360836454287 2.4484757280008 15 gamma 18 gwa-t10 bot_runtime_sum 2 0.0140845070422535
12.7280936111982 0.966741813052576 16 gamma 18 gwa-t10 bot_runtime_sum 3 0.0211267605633803
19.0340389813347 2.46290816139324 17 gamma 18 gwa-t10 bot_runtime_sum 1 0.00704225352112676
2.52657713771181 0.441461260011342 8 lognormal 18 gwa-t10 bot_runtime_sum 14 0.0985915492957746
17.5068581329215 4.52957763895994 5 normal 18 gwa-t10 bot_runtime_sum 3 0.0211267605633803
2.49928301567622 11.1152231793122 1 weibull 18 gwa-t10 bot_runtime_sum 32 0.225352112676056
4.86203846543074 17.3307570417488 14 weibull 18 gwa-t10 bot_runtime_sum 6 0.0422535211267606
0.0666084359309377 NA 6 exponential 19 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.073828720967933 NA 10 exponential 19 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.103201251751775 NA 19 exponential 19 gwa-t10 bot_runtime_sum 1 0.00704225352112676
5.70341737049961 0.572767447423289 1 gamma 19 gwa-t10 bot_runtime_sum 26 0.183098591549296
7.83894200485163 1.32200400260757 2 gamma 19 gwa-t10 bot_runtime_sum 3 0.0211267605633803
6.44559135694639 0.496443930550575 3 gamma 19 gwa-t10 bot_runtime_sum 21 0.147887323943662
9.37057776531846 1.42529268235925 4 gamma 19 gwa-t10 bot_runtime_sum 15 0.105633802816901
5.72986501128069 0.715392734669116 7 gamma 19 gwa-t10 bot_runtime_sum 19 0.133802816901408
6.01894451894055 0.358632894825506 9 gamma 19 gwa-t10 bot_runtime_sum 6 0.0422535211267606
9.539402378037 1.07335864583654 11 gamma 19 gwa-t10 bot_runtime_sum 3 0.0211267605633803
6.54815800519302 0.596417935839859 12 gamma 19 gwa-t10 bot_runtime_sum 5 0.0352112676056338
8.37519081946179 0.575159964254929 13 gamma 19 gwa-t10 bot_runtime_sum 6 0.0422535211267606
25.6360836454287 2.4484757280008 15 gamma 19 gwa-t10 bot_runtime_sum 2 0.0140845070422535
4.57367650336009 0.495770402741641 16 gamma 19 gwa-t10 bot_runtime_sum 6 0.0422535211267606
12.7280936111982 0.966741813052576 17 gamma 19 gwa-t10 bot_runtime_sum 3 0.0211267605633803
19.0340389813347 2.46290816139324 18 gamma 19 gwa-t10 bot_runtime_sum 1 0.00704225352112676
2.52657713771181 0.441461260011342 8 lognormal 19 gwa-t10 bot_runtime_sum 14 0.0985915492957746
17.5068581329215 4.52957763895994 5 normal 19 gwa-t10 bot_runtime_sum 3 0.0211267605633803
4.86203846543074 17.3307570417488 14 weibull 19 gwa-t10 bot_runtime_sum 6 0.0422535211267606
8.25876613286061 0.605906213819546 2 gamma 2 gwa-t10 bot_runtime_sum 61 0.429577464788732
2.08815678604944 0.414694423937651 1 lognormal 2 gwa-t10 bot_runtime_sum 81 0.570422535211268
0.0666084359309377 NA 6 exponential 20 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.073828720967933 NA 10 exponential 20 gwa-t10 bot_runtime_sum 1 0.00704225352112676
0.103201251751775 NA 20 exponential 20 gwa-t10 bot_runtime_sum 1 0.00704225352112676
5.70341737049961 0.572767447423289 1 gamma 20 gwa-t10 bot_runtime_sum 26 0.183098591549296
7.83894200485163 1.32200400260757 2 gamma 20 gwa-t10 bot_runtime_sum 3 0.0211267605633803
6.44559135694639 0.496443930550575 3 gamma 20 gwa-t10 bot_runtime_sum 21 0.147887323943662
12.8153764214231 1.99769012888038 4 gamma 20 gwa-t10 bot_runtime_sum 8 0.0563380281690141
5.72986501128069 0.715392734669116 7 gamma 20 gwa-t10 bot_runtime_sum 19 0.133802816901408
6.01894451894055 0.358632894825506 9 gamma 20 gwa-t10 bot_runtime_sum 6 0.0422535211267606
6.72907593972567 0.986306194889258 11 gamma 20 gwa-t10 bot_runtime_sum 7 0.0492957746478873
9.539402378037 1.07335864583654 12 gamma 20 gwa-t10 bot_runtime_sum 3 0.0211267605633803
6.54815800519302 0.596417935839859 13 gamma 20 gwa-t10 bot_runtime_sum 5 0.0352112676056338
8.37519081946179 0.575159964254929 14 gamma 20 gwa-t10 bot_runtime_sum 6 0.0422535211267606
25.6360836454287 2.4484757280008 16 gamma 20 gwa-t10 bot_runtime_sum 2 0.0140845070422535
4.57367650336009 0.495770402741641 17 gamma 20 gwa-t10 bot_runtime_sum 6 0.0422535211267606
12.7280936111982 0.966741813052576 18 gamma 20 gwa-t10 bot_runtime_sum 3 0.0211267605633803
19.0340389813347 2.46290816139324 19 gamma 20 gwa-t10 bot_runtime_sum 1 0.00704225352112676
2.52657713771181 0.441461260011342 8 lognormal 20 gwa-t10 bot_runtime_sum 14 0.0985915492957746
17.5068581329215 4.52957763895994 5 normal 20 gwa-t10 bot_runtime_sum 3 0.0211267605633803
4.86203846543074 17.3307570417488 15 weibull 20 gwa-t10 bot_runtime_sum 6 0.0422535211267606
8.83848966468238 1.34307297710752 2 gamma 3 gwa-t10 bot_runtime_sum 19 0.133802816901408
8.25876613286061 0.605906213819546 3 gamma 3 gwa-t10 bot_runtime_sum 61 0.429577464788732
2.15994369387977 0.405849950103634 1 lognormal 3 gwa-t10 bot_runtime_sum 62 0.436619718309859
8.83848966468238 1.34307297710752 2 gamma 4 gwa-t10 bot_runtime_sum 19 0.133802816901408
9.40819103682654 0.705613548576804 3 gamma 4 gwa-t10 bot_runtime_sum 25 0.176056338028169
2.15994369387977 0.405849950103634 1 lognormal 4 gwa-t10 bot_runtime_sum 62 0.436619718309859
2.58649396417457 0.435949920745707 4 lognormal 4 gwa-t10 bot_runtime_sum 36 0.253521126760563
9.40819103682654 0.705613548576804 3 gamma 5 gwa-t10 bot_runtime_sum 25 0.176056338028169
2.15994369387977 0.405849950103634 1 lognormal 5 gwa-t10 bot_runtime_sum 62 0.436619718309859
1.82651532543637 0.333441706475149 2 lognormal 5 gwa-t10 bot_runtime_sum 19 0.133802816901408
13.8137664561639 4.64236497254254 5 normal 5 gwa-t10 bot_runtime_sum 21 0.147887323943662
3.89900380440593 18.3159131669353 4 weibull 5 gwa-t10 bot_runtime_sum 15 0.105633802816901
8.83848966468238 1.34307297710752 2 gamma 6 gwa-t10 bot_runtime_sum 19 0.133802816901408
9.40819103682654 0.705613548576804 3 gamma 6 gwa-t10 bot_runtime_sum 25 0.176056338028169
6.69787042304937 0.484867756865095 5 gamma 6 gwa-t10 bot_runtime_sum 21 0.147887323943662
2.11368668666185 0.429963695887277 1 lognormal 6 gwa-t10 bot_runtime_sum 55 0.387323943661972
3.89900380440593 18.3159131669353 4 weibull 6 gwa-t10 bot_runtime_sum 15 0.105633802816901
4.09979587505263 11.5088862064451 6 weibull 6 gwa-t10 bot_runtime_sum 7 0.0492957746478873
8.83848966468238 1.34307297710752 2 gamma 7 gwa-t10 bot_runtime_sum 19 0.133802816901408
9.40819103682654 0.705613548576804 3 gamma 7 gwa-t10 bot_runtime_sum 25 0.176056338028169
6.50085980094309 0.382566469881531 4 gamma 7 gwa-t10 bot_runtime_sum 9 0.0633802816901408
6.69787042304937 0.484867756865095 5 gamma 7 gwa-t10 bot_runtime_sum 21 0.147887323943662
2.11368668666185 0.429963695887277 1 lognormal 7 gwa-t10 bot_runtime_sum 55 0.387323943661972
4.09979587505263 11.5088862064451 6 weibull 7 gwa-t10 bot_runtime_sum 7 0.0492957746478873
4.86203846543074 17.3307570417488 7 weibull 7 gwa-t10 bot_runtime_sum 6 0.0422535211267606
0.073828720967933 NA 6 exponential 8 gwa-t10 bot_runtime_sum 1 0.00704225352112676
8.83848966468238 1.34307297710752 2 gamma 8 gwa-t10 bot_runtime_sum 19 0.133802816901408
6.50085980094309 0.382566469881531 4 gamma 8 gwa-t10 bot_runtime_sum 9 0.0633802816901408
2.11368668666185 0.429963695887277 1 lognormal 8 gwa-t10 bot_runtime_sum 55 0.387323943661972
13.0133806917184 4.49638923667155 3 normal 8 gwa-t10 bot_runtime_sum 24 0.169014084507042
13.8137664561639 4.64236497254254 5 normal 8 gwa-t10 bot_runtime_sum 21 0.147887323943662
4.09979587505263 11.5088862064451 7 weibull 8 gwa-t10 bot_runtime_sum 7 0.0492957746478873
4.86203846543074 17.3307570417488 8 weibull 8 gwa-t10 bot_runtime_sum 6 0.0422535211267606
0.073828720967933 NA 7 exponential 9 gwa-t10 bot_runtime_sum 1 0.00704225352112676
6.50085980094309 0.382566469881531 4 gamma 9 gwa-t10 bot_runtime_sum 9 0.0633802816901408
1.82651532543637 0.333441706475149 2 lognormal 9 gwa-t10 bot_runtime_sum 19 0.133802816901408
2.02556830528286 0.394038066599976 6 lognormal 9 gwa-t10 bot_runtime_sum 23 0.161971830985915
13.0133806917184 4.49638923667155 3 normal 9 gwa-t10 bot_runtime_sum 24 0.169014084507042
13.8137664561639 4.64236497254254 5 normal 9 gwa-t10 bot_runtime_sum 21 0.147887323943662
2.49928301567622 11.1152231793122 1 weibull 9 gwa-t10 bot_runtime_sum 32 0.225352112676056
4.09979587505263 11.5088862064451 8 weibull 9 gwa-t10 bot_runtime_sum 7 0.0492957746478873
4.86203846543074 17.3307570417488 9 weibull 9 gwa-t10 bot_runtime_sum 6 0.0422535211267606
9.45784549226972 0.813092062732271 1 gamma 1 gwa-t11 bot_runtime_sum 19 1
0.0881589635807361 NA 1 exponential 10 gwa-t11 bot_runtime_sum 2 0.105263157894737
0.165360030643276 NA 2 exponential 10 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0865442024960231 NA 3 exponential 10 gwa-t11 bot_runtime_sum 2 0.105263157894737
0.0666074999797798 NA 4 exponential 10 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.135545387002569 NA 10 exponential 10 gwa-t11 bot_runtime_sum 1 0.0526315789473684
36.8173397803851 2.37197136127627 8 gamma 10 gwa-t11 bot_runtime_sum 1 0.0526315789473684
15.7839874650425 1.17699423841787 9 gamma 10 gwa-t11 bot_runtime_sum 4 0.210526315789474
10.1429965930568 2.78121977754459 5 normal 10 gwa-t11 bot_runtime_sum 5 0.263157894736842
16.8520099418322 3.26665729752301 6 normal 10 gwa-t11 bot_runtime_sum 1 0.0526315789473684
30.6804933605351 15.7169550160984 7 weibull 10 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0881589635807361 NA 1 exponential 11 gwa-t11 bot_runtime_sum 2 0.105263157894737
0.165360030643276 NA 2 exponential 11 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0865442024960231 NA 3 exponential 11 gwa-t11 bot_runtime_sum 2 0.105263157894737
0.0666074999797798 NA 4 exponential 11 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.135545387002569 NA 11 exponential 11 gwa-t11 bot_runtime_sum 1 0.0526315789473684
6.15099021110625 0.651203818251326 5 gamma 11 gwa-t11 bot_runtime_sum 2 0.105263157894737
36.8173397803851 2.37197136127627 8 gamma 11 gwa-t11 bot_runtime_sum 1 0.0526315789473684
15.7839874650425 1.17699423841787 9 gamma 11 gwa-t11 bot_runtime_sum 4 0.210526315789474
23.7910868429996 2.26121024941993 10 gamma 11 gwa-t11 bot_runtime_sum 3 0.157894736842105
16.8520099418322 3.26665729752301 6 normal 11 gwa-t11 bot_runtime_sum 1 0.0526315789473684
30.6804933605351 15.7169550160984 7 weibull 11 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0874466723931974 NA 1 exponential 12 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.165360030643276 NA 2 exponential 12 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0865442024960231 NA 3 exponential 12 gwa-t11 bot_runtime_sum 2 0.105263157894737
0.0666074999797798 NA 5 exponential 12 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.135545387002569 NA 12 exponential 12 gwa-t11 bot_runtime_sum 1 0.0526315789473684
887.949274550685 79.487315768895 4 gamma 12 gwa-t11 bot_runtime_sum 1 0.0526315789473684
6.15099021110625 0.651203818251326 6 gamma 12 gwa-t11 bot_runtime_sum 2 0.105263157894737
36.8173397803851 2.37197136127627 9 gamma 12 gwa-t11 bot_runtime_sum 1 0.0526315789473684
15.7839874650425 1.17699423841787 10 gamma 12 gwa-t11 bot_runtime_sum 4 0.210526315789474
23.7910868429996 2.26121024941993 11 gamma 12 gwa-t11 bot_runtime_sum 3 0.157894736842105
16.8520099418322 3.26665729752301 7 normal 12 gwa-t11 bot_runtime_sum 1 0.0526315789473684
30.6804933605351 15.7169550160984 8 weibull 12 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0874466723931974 NA 1 exponential 13 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.165360030643276 NA 2 exponential 13 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0865442024960231 NA 3 exponential 13 gwa-t11 bot_runtime_sum 2 0.105263157894737
0.0666074999797798 NA 5 exponential 13 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.135545387002569 NA 13 exponential 13 gwa-t11 bot_runtime_sum 1 0.0526315789473684
887.949274550685 79.487315768895 4 gamma 13 gwa-t11 bot_runtime_sum 1 0.0526315789473684
6.15099021110625 0.651203818251326 6 gamma 13 gwa-t11 bot_runtime_sum 2 0.105263157894737
36.8173397803851 2.37197136127627 9 gamma 13 gwa-t11 bot_runtime_sum 1 0.0526315789473684
15.7839874650425 1.17699423841787 10 gamma 13 gwa-t11 bot_runtime_sum 4 0.210526315789474
21.2083770474091 2.01183914935186 11 gamma 13 gwa-t11 bot_runtime_sum 2 0.105263157894737
334.462305196091 32.2610308191588 12 gamma 13 gwa-t11 bot_runtime_sum 1 0.0526315789473684
16.8520099418322 3.26665729752301 7 normal 13 gwa-t11 bot_runtime_sum 1 0.0526315789473684
30.6804933605351 15.7169550160984 8 weibull 13 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0874466723931974 NA 1 exponential 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.165360030643276 NA 2 exponential 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0852813431430062 NA 4 exponential 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0666074999797798 NA 6 exponential 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.135545387002569 NA 14 exponential 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
6.52816401601779 0.593878674385223 3 gamma 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
887.949274550685 79.487315768895 5 gamma 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
6.15099021110625 0.651203818251326 7 gamma 14 gwa-t11 bot_runtime_sum 2 0.105263157894737
36.8173397803851 2.37197136127627 10 gamma 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
15.7839874650425 1.17699423841787 11 gamma 14 gwa-t11 bot_runtime_sum 4 0.210526315789474
21.2083770474091 2.01183914935186 12 gamma 14 gwa-t11 bot_runtime_sum 2 0.105263157894737
334.462305196091 32.2610308191588 13 gamma 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
16.8520099418322 3.26665729752301 8 normal 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
30.6804933605351 15.7169550160984 9 weibull 14 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0874466723931974 NA 1 exponential 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.165360030643276 NA 2 exponential 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0852813431430062 NA 4 exponential 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0666074999797798 NA 6 exponential 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.135545387002569 NA 15 exponential 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
6.52816401601779 0.593878674385223 3 gamma 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
887.949274550685 79.487315768895 5 gamma 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
6.15099021110625 0.651203818251326 7 gamma 15 gwa-t11 bot_runtime_sum 2 0.105263157894737
36.8173397803851 2.37197136127627 10 gamma 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
18.7201130408354 1.36684756776323 11 gamma 15 gwa-t11 bot_runtime_sum 2 0.105263157894737
14.5935690400154 1.10135859390394 12 gamma 15 gwa-t11 bot_runtime_sum 2 0.105263157894737
21.2083770474091 2.01183914935186 13 gamma 15 gwa-t11 bot_runtime_sum 2 0.105263157894737
334.462305196091 32.2610308191588 14 gamma 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
16.8520099418322 3.26665729752301 8 normal 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
30.6804933605351 15.7169550160984 9 weibull 15 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0874466723931974 NA 1 exponential 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.165360030643276 NA 2 exponential 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0852813431430062 NA 4 exponential 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0666074999797798 NA 6 exponential 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.135545387002569 NA 16 exponential 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
6.52816401601779 0.593878674385223 3 gamma 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
887.949274550685 79.487315768895 5 gamma 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
27.8492078653853 2.9673882946349 7 gamma 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
36.8173397803851 2.37197136127627 10 gamma 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
18.7201130408354 1.36684756776323 11 gamma 16 gwa-t11 bot_runtime_sum 2 0.105263157894737
14.5935690400154 1.10135859390394 12 gamma 16 gwa-t11 bot_runtime_sum 2 0.105263157894737
21.2083770474091 2.01183914935186 13 gamma 16 gwa-t11 bot_runtime_sum 2 0.105263157894737
4.45592175879894 0.470232104106531 14 gamma 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
334.462305196091 32.2610308191588 15 gamma 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
16.8520099418322 3.26665729752301 8 normal 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
30.6804933605351 15.7169550160984 9 weibull 16 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0874466723931974 NA 1 exponential 17 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.165360030643276 NA 2 exponential 17 gwa-t11 bot_runtime_sum 1 0.0526315789473684
0.0852813431430062 NA 4 exponential 17 gwa-t11 bot_runtime_sum 1 0.0526315789473684
