U101 U103 U104 U107 U109 U11 U110 U112 U115 U12 U121 U125 U126 U127 U128 U13 U132 U134 U135 U137 U139 U140 U143 U144 U145 U146 U148 U151 U152 U155 U157 U16 U160 U161 U164 U165 U169 U17 U170 U171 U173 U174 U175 U176 U177 U179 U18 U180 U185 U186 U19 U191 U195 U197 U198 U20 U203 U204 U207 U209 U21 U212 U215 U218 U22 U225 U23 U238 U242 U245 U249 U250 U252 U253 U255 U257 U26 U262 U268 U269 U27 U28 U282 U287 U29 U291 U293 U310 U32 U322 U329 U341 U35 U351 U355 U361 U365 U379 U38 U380 U389 U39 U392 U4 U406 U41 U42 U44 U47 U50 U51 U52 U53 U55 U56 U59 U60 U61 U63 U65 U66 U67 U69 U7 U72 U73 U74 U75 U76 U77 U8 U81 U82 U84 U87 U9 U90 U91 U92 U93
U389 0.312830243760035 0.247524333474397 0.40674318507891 0.101918158567775 0.536680012319064 0.189788320391448 0.554816709292413 0.363826278174821 0.23921568627451 0.405882352941176 0.49187675070028 0.35171568627451 0.333365477338476 0.639784179077856 0.099529893924783 0.193687230989957 0.316461468308254 0.333333333333333 0.133204757312761 0.477858559153999 0.408675649030562 0.188989096782878 0.353948065712772 0.20733384262796 0.505133289270765 0.381447963800905 0.266929698708752 0.212125586430891 0.146884923635264 0.535061919504644 0.23734302709848 0.173238335215918 0.281515098621051 0.340756302521008 0.221725763476122 0.308249216846502 0.403264551894056 0.479566563467492 0.224434389140271 0.209090909090909 0.392393101819041 0.293873115065888 0.173359556588593 0.329019607843137 0.315406162464986 0.160969293377728 0.374321591100624 0.292674805771365 0.339281780127781 0.332452642073779 0.320112277276056 0.110516093229745 0.160395537525355 0.195737425404945 0.426088908845981 0.261997460854845 0.194956111620595 0.429522752497225 0.106795320358627 0.292356942777111 0.318845315904139 0.161300309597523 0.223084134052027 0.222435020519836 0.597523219814242 0.45578093306288 0.31989509179468 0.400840336134454 0.543137254901961 0.181163251817581 0.422610977476492 0.506799784133837 0.202391994142055 0.529124820659971 0.359964881474978 0.285067873303167 0.187792271720404 0.555517389437527 0.318349429323968 0.563387423935091 0.277457836281366 0.433155080213904 0.405989304812834 0.156211862338296 0.134141276717626 0.235004821600771 0.0977641337118461 0.557200084334809 0.36452896948253 0.09146110056926 0.245248868778281 0.17988614800759 0.220586278423545 0.189973262032086 0.222767668218366 0.309391124871001 0.181232492997199 0.239705882352941 0.442172675521822 0.295199814485584 0 0.117998413238128 0.153452685421995 0.345607534352324 0.276703552708212 0.153477742448331 0.208041014570966 0.124913652306621 0.526196078431373 0.205519244734931 0.492635479388606 0.297979617378866 0.215959872321021 0.349008132880072 0.313882352941176 0.247338104381218 0.332290362953692 0.423529411764706 0.329721362229102 0.244391669711363 0.44947209653092 0.315706699346405 0.48575677461996 0.220677361853832 0.286811539902585 0.227713765918739 0.43781512605042 0.40855614973262 0.593802521008403 0.533146591970121 0.324631123352351 0.311936643567967 0.21878416794227 0.48622668579627 0.62995143011333 0.28406862745098 0.149504801920768 0.399434389140271 0.262213851057664 0.161913864511831
U39 0.234717221991136 0.163873525457091 0.339325156257343 0.0303970846946469 0.518301909632903 0.122530983564861 0.536407807656865 0.326143914429258 0.191690133886666 0.309098623180084 0.406729975227085 0.296893063583815 0.273429356581067 0.555320714825398 0.105409401749897 0.127428450585084 0.230832997266658 0.278278363368469 0.0448355917748507 0.409154380723518 0.331387713802865 0.146372622937086 0.274058740821747 0.258870705402497 0.4140633456734 0.333751819980994 0.258118332628413 0.134073903329905 0.0830435730171231 0.46552073826184 0.189728518542573 0.157547180551168 0.238712314825932 0.308526011560694 0.122688029109853 0.229688978577373 0.337242381139727 0.387409998985904 0.226001455192207 0.128621474864249 0.334128421199248 0.263406266269741 0.102015507961886 0.330770712909441 0.335934489402697 0.0818700694368706 0.327162385234996 0.247880539499037 0.313751596631378 0.279130335390745 0.235113408325938 0.16346293670702 0.0835160454454854 0.113994303426322 0.357282060333289 0.205607768120763 0.150076599250743 0.371241865706911 0.0527904319860183 0.234556250245763 0.360843502462 0.108888550856911 0.191611204507596 0.303703454765425 0.515368623871818 0.378243970500299 0.259050967686511 0.351402988941241 0.462196531791908 0.163381394643978 0.341937598040269 0.423171766452776 0.105597262530081 0.490366088631985 0.297867598424065 0.298644713554608 0.12216928273716 0.472297230777886 0.319270698530469 0.478722344030297 0.227212094264117 0.432475039411456 0.361042214047994 0.0795417296268758 0.134424433897764 0.198213778072586 0.152966185079223 0.518092071187354 0.271748736001854 0.114286158244764 0.143094786766828 0.180502389283142 0.145268230398548 0.155784725871431 0.159954117630751 0.223253219754589 0.124002202036884 0.254057358826145 0.358365964323451 0.193461853002464 0.117998413238128 0 0.06222250146603 0.27595087463778 0.176057345618955 0.0690517106702078 0.244643898817415 0.0219227392757509 0.451980732177264 0.10467779918647 0.41949615402121 0.226418878952393 0.159161177577631 0.293621110317094 0.234277456647399 0.195572688861826 0.288824662813102 0.372492349540972 0.306031105087996 0.196833973599493 0.370453534904402 0.271024004495825 0.455527050724167 0.153879838850937 0.204754365941362 0.186470810241742 0.35852317805735 0.325221786034435 0.521469859620149 0.447976878612717 0.272280433815996 0.301711661896643 0.176442042532465 0.438232529724141 0.553176539216206 0.215077071290944 0.060527751563053 0.334463465243812 0.243559991267785 0.0706441771045898
U392 0.257147480850146 0.14079605880513 0.359358430540827 0.0684782608695652 0.527600728431596 0.133756584637157 0.566304347826087 0.341223080048761 0.206707543664065 0.338360207313562 0.430175983436853 0.320108695652174 0.287063435495367 0.551377186417939 0.149233784746971 0.159862142099682 0.254760701044826 0.296781756180733 0.0726063197909242 0.425697497693101 0.353048336167112 0.163329519450801 0.302634155895025 0.300042348955392 0.443698094772838 0.343571709620303 0.277527394839166 0.163476927180581 0.127556722923885 0.493993135011442 0.21826656896271 0.178215914199473 0.251580441233389 0.316576086956522 0.110267383729738 0.249196038075637 0.357728203960847 0.416418764302059 0.252333536029188 0.140612648221344 0.343438973284442 0.29026508685611 0.123496762257169 0.337608695652174 0.359679089026915 0.08309406617446 0.344026410863336 0.26960623461854 0.33551131737502 0.303518791451732 0.261275482590655 0.213904840032814 0.0734632683658171 0.141304347826087 0.379314636574842 0.24867062871442 0.169143991478648 0.388638228055783 0.0786932277355746 0.260351966873706 0.378220611916264 0.120137299771167 0.238524164212714 0.353589484327604 0.541704805491991 0.39996251874063 0.279181667128219 0.368880160759956 0.489782608695652 0.19204934049829 0.358513819298529 0.454178300757878 0.090857838715497 0.510869565217391 0.308890330953926 0.326332874286838 0.142964344187739 0.499246271025071 0.346203763789747 0.501686656671664 0.245021283064761 0.455533596837945 0.381245059288538 0.104636478441277 0.175686046203922 0.213292943692088 0.189609460140861 0.534615084930653 0.295603138280484 0.13867461430575 0.127596373877838 0.214173748040591 0.167270531400966 0.175148221343873 0.197763528307789 0.251334858886346 0.152898550724638 0.280100334448161 0.385518934081346 0.16695709306976 0.153452685421995 0.06222250146603 0 0.29387766746548 0.143887214808437 0.0813014101057579 0.282342773567345 0.0468177950169203 0.478376811594203 0.125348899624262 0.445138651146868 0.258226509845381 0.181622851365015 0.314947043669094 0.267608695652174 0.223406657205522 0.310060129509713 0.393414322250639 0.332691907634699 0.225155279503106 0.389102564102564 0.284722222222222 0.471543722520762 0.189064558629776 0.230418628265485 0.213749439713133 0.375319693094629 0.355411532201814 0.555900621118012 0.4767368299977 0.300167224080268 0.319256171294335 0.193490383061257 0.45355249204666 0.586507778220981 0.231884057971014 0.0913653504880213 0.362040133779264 0.291818376526023 0.109217455526299
U4 0.0734712751476785 0.417256745784475 0.0739549324627104 0.279481912587014 0.415879952178753 0.214658294295492 0.344916124614858 0.219687492334486 0.254996971532405 0.0927065408214702 0.172590926134233 0.0664041994750656 0.167828406695065 0.67385016407418 0.256252420291726 0.172786633378145 0.0947933833852164 0.143584993052339 0.256976894281657 0.14351647055354 0.111988445578381 0.183814122776987 0.0978222316804994 0.188669598118417 0.184508537556401 0.121940357002886 0.105082901222713 0.190956958601034 0.222882888353609 0.205207901643873 0.157848948656699 0.179373257811016 0.0752237201803781 0.0665658980127484 0.363933166890724 0.0878410908695584 0.113348724079647 0.160049730625777 0.148218710423435 0.304963015986638 0.0654586851342378 0.065383426378862 0.193001140814845 0.0658267716535433 0.0857142857142857 0.306814242559303 0.0667693221728373 0.0671222700935968 0.049839275708514 0.0427287690733574 0.0590551181102362 0.243648789184371 0.35815458412526 0.176195366883487 0.1122297689888 0.108588719575521 0.171129778042778 0.132347843312039 0.24926455522056 0.131287160533505 0.130285797608632 0.37456831054013 0.166373874580418 0.225129707623756 0.277289680895151 0.143225631278849 0.0584616413394186 0.101987251593551 0.20241469816273 0.18096965407414 0.0825649581906351 0.192841147150184 0.371020790450986 0.22244094488189 0.0597210796411642 0.116275341147967 0.177769358328117 0.229524685326743 0.095036627884201 0.224160557516517 0.112558045628912 0.164280601288475 0.099513242662849 0.215832979383801 0.261850561436972 0.180069704401704 0.397720276547923 0.584342279795671 0.0628046494188227 0.286195072390145 0.402026416738394 0.216201746128982 0.137601437544858 0.184890240992603 0.15472346532223 0.141317861583092 0.218710161229846 0.129744599232788 0.235892388451444 0.436750925188228 0.345607534352324 0.27595087463778 0.29387766746548 0 0.391348977417427 0.307964460523516 0.182438777721592 0.295165084337148 0.2489343832021 0.334208223972004 0.177165354330709 0.0705909101787808 0.174418604651163 0.127421389444096 0.103790026246719 0.157347913113235 0.109392974814318 0.116396479851783 0.0728566225872484 0.120637094276259 0.116818090046436 0.0524250874890638 0.182171399923324 0.173645907897876 0.0760318972867245 0.146954568823227 0.134288361013697 0.095933863881988 0.353299587551556 0.19008040661584 0.0991801192075071 0.060319796163655 0.142664090780474 0.166858715831253 0.421777553035228 0.125218722659668 0.23181309925545 0.200030284675954 0.145294338207724 0.229990268941641
U406 0.328354175367909 0.082057126575967 0.444578604201884 0.187042617305209 0.56020942408377 0.227740676418456 0.649103171186684 0.364485981308411 0.235042735042735 0.389597403448954 0.483922677982084 0.402970297029703 0.319672131147541 0.444015653683446 0.264465995779906 0.282443854141512 0.325734899071302 0.351388079984469 0.184547962993021 0.50563033831473 0.427955086011394 0.273602646305821 0.352377129604852 0.422785135656423 0.484406867653057 0.43429953855114 0.375472913144973 0.27115349571767 0.238177352439614 0.558298593017196 0.33031112099974 0.292174269125583 0.354276228809825 0.414338755304102 0.07853520543692 0.36273361063917 0.43595459022342 0.476654507556019 0.350633524890951 0.149234923492349 0.427730724879717 0.391192006036631 0.211351530289807 0.43953795379538 0.465252239509665 0.13867613176412 0.442813980538455 0.367606949374183 0.415656172358809 0.395074676959221 0.362248880489709 0.333668036614982 0.147405257767156 0.259506385421151 0.438062126823369 0.361243678324667 0.277580542018567 0.494022043713805 0.193354558504178 0.359129790530073 0.481389805647231 0.237536911585895 0.35055816338606 0.463965001151278 0.602344971339239 0.455377261864117 0.384845809421706 0.407937432398702 0.552871287128713 0.30648570475025 0.446464720821525 0.499000817512944 0.106528080193912 0.56345085728085 0.384660854145116 0.445902961336858 0.251159948630846 0.53291898532919 0.42182651100931 0.551041311027655 0.342241916499342 0.518931893189319 0.475895589558956 0.220327841912822 0.28895162796864 0.251826002272358 0.302187626170024 0.422903580680649 0.398198466463188 0.247684445863941 0.107307491882792 0.32791628308941 0.273304875397719 0.291291629162916 0.312593489564784 0.283046725725204 0.265252239509665 0.39499238385377 0.437999041839668 0.106126644201871 0.276703552708212 0.176057345618955 0.143887214808437 0.391348977417427 0 0.153699491570779 0.398688951463954 0.16176424196812 0.517359735973597 0.0904290429042904 0.496452794885788 0.374702819826056 0.299869521835905 0.398313862110425 0.299168316831683 0.32908305667362 0.412871287128713 0.477577169481654 0.437420057795253 0.340200479675297 0.492358466615892 0.369121287128713 0.524947157637112 0.235598559855986 0.322213113031048 0.31080943145861 0.477577169481654 0.403505056387992 0.593528995756719 0.554141128398554 0.415212424252459 0.425005919546782 0.296910081342707 0.522772277227723 0.618766463802344 0.285272277227723 0.206702111537684 0.394421172886519 0.402282592791299 0.164373010417733
U41 0.269926564281403 0.12588712813533 0.37256921555702 0.0917156286721504 0.514601315975661 0.127428400371438 0.575705052878966 0.323156100025259 0.195801570801571 0.341898603901915 0.430501930501931 0.324662162162162 0.283146876384581 0.512728348610807 0.144785666814355 0.162895517468688 0.25405929184999 0.313195548489666 0.0827942696795156 0.438773745655768 0.368035633398762 0.169896870554765 0.306869369369369 0.306291681291681 0.437822654114789 0.352773021890669 0.282135794330916 0.175634223180235 0.123936114778017 0.500088904694168 0.22803421398927 0.179959778833486 0.259653941775604 0.333916505791506 0.0896447405593747 0.25600711658404 0.373717631243809 0.415807254623044 0.259256284256284 0.097911547911548 0.36547541517421 0.298849946944635 0.134349585147458 0.352297297297297 0.376914414414414 0.0781701512833588 0.351549794780454 0.275458949515553 0.338154165401356 0.311412047640861 0.26718627341034 0.220901325854156 0.0758387698042871 0.150460242851547 0.385405921188364 0.242951584678203 0.178640221513273 0.400529066802652 0.0899979905556114 0.270247288104431 0.391829329329329 0.162073257467994 0.227804996231291 0.329847580138278 0.5474573257468 0.414468779123952 0.286893182991909 0.387094026799909 0.497117117117117 0.205562303876911 0.363740831909977 0.451060004959088 0.0765812492990916 0.527027027027027 0.321122428398548 0.343371652195182 0.150903256813299 0.503822252909844 0.349435256151674 0.513164026095061 0.249220374220374 0.460380835380835 0.383452088452089 0.116504990467646 0.181008496323469 0.197856668143553 0.18218786968787 0.504752736607575 0.299964438122333 0.14527027027027 0.112457599299705 0.220639519975383 0.183624867382352 0.187039312039312 0.197975403461015 0.25622332859175 0.166779279279279 0.28950103950104 0.392055361813426 0.171114198955855 0.153477742448331 0.0690517106702078 0.0813014101057579 0.307964460523516 0.153699491570779 0 0.281867303082899 0.0730095707906359 0.477315315315315 0.0705538872205539 0.447382421791871 0.261274952764315 0.191192646134507 0.331472795033512 0.265756756756757 0.236686983719625 0.316216216216216 0.405504769475358 0.337360985387301 0.230915309719658 0.402676715176715 0.299924924924925 0.486562405101731 0.177313677313677 0.244311987146382 0.21592017275007 0.38540483761072 0.354296141060847 0.548021235521236 0.482545045045045 0.308861746361746 0.326486306944677 0.202300813824977 0.469520435069216 0.580926109595834 0.23292042042042 0.096611279646994 0.351611226611227 0.283975169751032 0.101269844438234
U42 0.143480471388136 0.391481310364552 0.247920862236145 0.233595931392102 0.51586691643851 0.185347092036211 0.354580507911182 0.324902112092372 0.273974751038971 0.260475525042024 0.331629532546964 0.168539755351682 0.270742467538978 0.696979750731662 0.149565097508397 0.14788543298277 0.17061375435602 0.239071775499191 0.218990324359553 0.305844758272343 0.25479643961526 0.135067425244403 0.207827093148194 0.0744469597680606 0.353468714565509 0.216170589619052 0.089878421719997 0.150822686253541 0.169280598728017 0.338644777080315 0.0800948355839604 0.121488488067974 0.117746077550613 0.157294397116645 0.351623352406525 0.137668964768471 0.258113582144515 0.33603734105907 0.0574709693975749 0.270809007506255 0.199955786448547 0.133197025234655 0.201133078646255 0.173149847094801 0.187986020096112 0.296087934914315 0.179391971819879 0.148727713346027 0.169260900938048 0.176113098014824 0.14442244978238 0.111642432635162 0.272474427923653 0.160118335327749 0.225494315661694 0.108623193188568 0.12745618874427 0.272661704460216 0.210139490467583 0.100730200337016 0.191811077132178 0.288427490745212 0.0798518464368825 0.0894744328283906 0.45556092065025 0.320742381103026 0.164699351370303 0.234368976948578 0.339449541284404 0.105642030031268 0.241624319316076 0.373088685015291 0.313119392947327 0.331207578130827 0.205919941576521 0.111731495703433 0.151865571379218 0.396850376124467 0.189876306540691 0.380338500474533 0.121147965184662 0.277731442869058 0.251554072838477 0.200197951958582 0.126736353466937 0.1969719757357 0.261105791177147 0.588158889875374 0.189395507116415 0.175816316464437 0.384968242766408 0.0859286597148478 0.136894406904845 0.132558381984988 0.119552064770202 0.15757283116047 0.1521625163827 0.0931545518701482 0.333715596330275 0.427005348668057 0.208041014570966 0.244643898817415 0.282342773567345 0.182438777721592 0.398688951463954 0.281867303082899 0 0.251547495263906 0.417406727828746 0.334522595990486 0.299513592910978 0.143270776981493 0.135089965151838 0.148089859488288 0.200623853211009 0.0840933220809626 0.131296766217711 0.294513401690952 0.159899331314107 0.166980074838073 0.291366737238297 0.150675331294597 0.298646187678246 0.188837920489297 0.127680710570911 0.127273873703458 0.277169583429702 0.229022551472632 0.497597204019222 0.336075918644726 0.12697268161967 0.150036702665074 0.111475847799643 0.311016633102111 0.545871559633027 0.208142201834862 0.198269674842414 0.320189367207716 0.0754960003615492 0.241133982898107
U44 0.248873096744828 0.155309889548534 0.353901384371149 0.0291405275969207 0.516513475062377 0.117662503775904 0.541722902772555 0.322610696829576 0.186795124664947 0.324691707837599 0.415167869605739 0.304284251251707 0.266872859413358 0.559898247860023 0.11317897169762 0.135642838904493 0.239297421078073 0.293390273724419 0.0531912618050944 0.419433036878685 0.348334320798041 0.149300741910385 0.284847888398184 0.271045522524812 0.422854454235346 0.335564539880586 0.263445903689806 0.140196754637529 0.0911806588325048 0.478930599142371 0.195973740152984 0.159243603974535 0.24283586060841 0.318261712400026 0.107629345686785 0.237824305871643 0.35175524930474 0.391481206429821 0.233392642860099 0.126863077750652 0.344356031316893 0.268340935203474 0.115851541131662 0.334528903049613 0.343255955090275 0.0656498426957286 0.336357340629903 0.25591415394921 0.321950770458184 0.29003726190568 0.247118382857046 0.18240890236257 0.0643549981950308 0.128945597751875 0.373726142866574 0.213076693856567 0.154179672016812 0.387028623938304 0.0570751261013244 0.24853309553225 0.365216035334379 0.0984476439163453 0.196495764778845 0.308676736776365 0.531964640778095 0.394858192205672 0.263264323962323 0.364924668092089 0.477290244272493 0.169574956656933 0.348022734617838 0.430058921047467 0.0902418801949849 0.503755120619026 0.308174647925597 0.312940105491446 0.127021347101315 0.476200126914937 0.328986609963383 0.496444995526816 0.232817478379609 0.452807547482104 0.365445442131833 0.0957189830719748 0.145458962880551 0.188095540118045 0.148631070393069 0.525509696343825 0.278400826828108 0.118699252646571 0.135184342284934 0.187086237140693 0.160594907893211 0.158374539661522 0.165249866561007 0.230090474251172 0.132331967834926 0.258705052344106 0.372505762990588 0.185755632606164 0.124913652306621 0.0219227392757509 0.0468177950169203 0.295165084337148 0.16176424196812 0.0730095707906359 0.251547495263906 0 0.452001820664543 0.0998645740263097 0.43492378655217 0.235070481576839 0.16665431719787 0.309879902067693 0.239257168866636 0.207088435943808 0.302130564890227 0.392165787571287 0.311990252040081 0.203412615169754 0.389106357153694 0.283925681484853 0.474312520137266 0.156204742003559 0.223418925827248 0.193318911918314 0.375324640552625 0.334486258607386 0.529065608947266 0.461386739493248 0.279828224258376 0.305978077037977 0.18056685950595 0.456589362434362 0.557824890488698 0.212986142719871 0.0697425989057435 0.330279927173418 0.254090329177046 0.0778033785384348
U47 0.284936311000827 0.527002398081535 0.22120325203252 0.451188405797101 0.267267015706806 0.374235081374322 0.544695652173913 0.194143302180685 0.311008547008547 0.164759381898455 0.133714285714286 0.304333333333333 0.213180327868852 0.638187698801986 0.443946721311475 0.351837398373984 0.268837209302326 0.229333333333333 0.415213114754098 0.213143570536829 0.222391061452514 0.41201525553013 0.247351351351351 0.416329004329004 0.0882696629213483 0.245924585218703 0.335024390243903 0.341267893660532 0.401384747215081 0.191982456140351 0.40349063670412 0.413479074347612 0.305990108803165 0.299273809523809 0.497212543554007 0.332481262327416 0.180760907504363 0.132070175438596 0.387449883449883 0.464121212121212 0.241606425702811 0.301887605850654 0.396668693009119 0.289333333333333 0.283428571428572 0.436477987421384 0.287595033428844 0.294540880503145 0.277752808988764 0.278768361581921 0.300071922544952 0.446591194968553 0.481758620689655 0.362028985507246 0.280590330788804 0.333381294964029 0.364448403860431 0.185308176100629 0.461101610904585 0.37512925170068 0.273259259259259 0.509964912280702 0.384796812749004 0.448434108527132 0.206736842105263 0.228137931034483 0.266488322717622 0.190655462184874 0.172 0.397812734082397 0.235291201982652 0.116990825688073 0.51139142461964 0.316926829268293 0.238049751243781 0.354521870286576 0.369152022315202 0.126549878345499 0.294009950248756 0.16183908045977 0.352876456876457 0.236606060606061 0.271272727272727 0.395795297372061 0.457242442686143 0.299781420765027 0.584522259633371 0.539412186379928 0.261914786967419 0.465698924731183 0.528410256410256 0.449634408602151 0.375707252162342 0.410878787878788 0.357630695443645 0.298736842105263 0.457904761904762 0.345871794871795 0.121978494623656 0.547707402540517 0.526196078431373 0.451980732177264 0.478376811594203 0.2489343832021 0.517359735973597 0.477315315315315 0.417406727828746 0.452001820664543 0 0.466666666666667 0.150929133858268 0.306115501519757 0.340527131782946 0.34020580346257 0.226666666666667 0.402429277942631 0.355205673758865 0.207529411764706 0.26362360446571 0.307163561076605 0.172923076923077 0.290097222222222 0.186546816479401 0.320969696969697 0.293027600849257 0.331958762886598 0.161971988795518 0.295586452762923 0.179285714285714 0.171174603174603 0.338675585284281 0.287201653380573 0.373276332094176 0.182178861788618 0.278556574923547 0.274166666666667 0.418534013605442 0.145974358974359 0.387789819376026 0.395261447562777
U50 0.286413626198572 0.109032773780975 0.38970189701897 0.123819108964036 0.508357572231918 0.157520148237448 0.589694041867955 0.319510788046614 0.184330484330484 0.352138009974655 0.450088183421517 0.346450617283951 0.276502732240437 0.480092221000096 0.194455828779599 0.206805179162903 0.263738156761413 0.322076978939724 0.117061323618701 0.456928838951311 0.385419684116146 0.208034579201627 0.310744077410744 0.344187910854578 0.442585656817867 0.370906653259594 0.310388437217705 0.20766492463834 0.171065409882891 0.508008447043535 0.261908725204605 0.220008388496818 0.28689965930322 0.353632054673721 0.0627091667742074 0.294331214844035 0.390343222803956 0.429239766081871 0.285418285418285 0.0934904601571269 0.378997471366949 0.326216747925755 0.147847949266389 0.372592592592593 0.401763668430335 0.0678779408339156 0.376460079946231 0.300489168413697 0.3632126508531 0.337225360954174 0.290958454997182 0.253593058467272 0.0762984248616432 0.184460547504026 0.409801149750259 0.293969269029221 0.213148560587313 0.420754716981132 0.125010326311442 0.298110355253212 0.422839506172839 0.196036387264457 0.278638532290591 0.390697674418605 0.568875893437297 0.422137079608344 0.316489738145789 0.401099699138915 0.500987654320988 0.23157164655292 0.385414658772775 0.457367765318836 0.0799446749654218 0.537654320987654 0.344941956882255 0.380358639182169 0.188498889405445 0.501162476344958 0.373042196425281 0.533929331630481 0.278753345420012 0.485297418630752 0.410011223344557 0.146826494544337 0.219404431820743 0.191580651689941 0.233333333333333 0.46268418956591 0.323605309570222 0.180485862206292 0.103053931124107 0.259976105137395 0.201116285946625 0.223246352413019 0.23428368416378 0.253151397011046 0.19647266313933 0.334021842355176 0.401214655515731 0.140124267938547 0.205519244734931 0.10467779918647 0.125348899624262 0.334208223972004 0.0904290429042904 0.0705538872205539 0.334522595990486 0.0998645740263097 0.466666666666667 0 0.472557596967046 0.310480693459417 0.232156187194947 0.347364238171358 0.257185185185185 0.268564311096457 0.342999737325978 0.427305737109659 0.367086065331679 0.27185031822713 0.431339031339031 0.319907407407407 0.51160355111666 0.187542087542088 0.261115042856019 0.24485172457681 0.412490922294844 0.361919852115931 0.554938271604938 0.494179894179894 0.347974730583426 0.359557786307122 0.229127082472807 0.492442035531466 0.568150413410352 0.241512345679012 0.137282690854119 0.354700854700855 0.331581828133552 0.10634060944253
U51 0.198022703737715 0.558941822919617 0.167082773189937 0.417887709688463 0.282062909675558 0.353704204695932 0.438091977633231 0.201044962837589 0.349249613029141 0.149541116963029 0.0642669666291714 0.191371391076115 0.296566412804957 0.708467604039462 0.407072899186782 0.310409064720568 0.228895806628823 0.17538984097576 0.396540596359881 0.193478624160744 0.121321427000396 0.311843456638858 0.182698446477974 0.32334594539319 0.0901235660149223 0.123133929525778 0.227738301005057 0.321337133471813 0.36194158249499 0.166338582677165 0.269338523695774 0.327114760581072 0.220425710881095 0.203722581552306 0.506639413975692 0.252737268788147 0.108133734592077 0.0696228760878574 0.272396894444139 0.457193987115247 0.166682477943269 0.214216871851758 0.336332958380202 0.168713910761155 0.202999625046869 0.443024810577923 0.222559393542856 0.218600505125539 0.199239140051314 0.19271319898572 0.199513183258732 0.391713712672708 0.487679880532175 0.314989158963825 0.14299453026387 0.252223418115901 0.304754221980604 0.0733917694250483 0.392467728244007 0.24045208634635 0.222513852435112 0.515886172123221 0.271449634532735 0.357828236586706 0.190675507666805 0.148465924518056 0.198931741812528 0.117316217825713 0.0962204724409449 0.322805154973606 0.153792114275678 0.108827566278986 0.512791191557487 0.280151718840023 0.201375014690328 0.233156375815014 0.320643758442329 0.138973504224381 0.181748736631802 0.13467282106978 0.271295633500358 0.141589119541875 0.250107372942019 0.363413598196491 0.412635806403688 0.321801987866271 0.54780378883616 0.600090311291734 0.190574862352732 0.428308356616713 0.550320379992987 0.318725813922216 0.293675116957686 0.323103078024338 0.288194641137484 0.272551457383617 0.343457067866517 0.256662628709873 0.114585979171958 0.579811065009778 0.492635479388606 0.41949615402121 0.445138651146868 0.177165354330709 0.496452794885788 0.447382421791871 0.299513592910978 0.43492378655217 0.150929133858268 0.472557596967046 0 0.225426608907929 0.312213880241714 0.291977950451878 0.228031496062992 0.273067127736629 0.230289830792428 0.162204724409449 0.199525298572128 0.263461632513327 0.102887139107612 0.212899168853893 0.171060780323808 0.316809830589358 0.220163164317836 0.284560435100252 0.0837027724475617 0.258663522674639 0.225534308211474 0.0954464025330167 0.23079556527006 0.225800827155242 0.286984456868542 0.0921067793355099 0.278913530304125 0.25913167104112 0.368441668005785 0.147486371895821 0.249835149916605 0.376305066741103
U52 0.0767496059191323 0.381535501082417 0.135675365112314 0.222313994978195 0.445042091694648 0.161286599207418 0.319492533368574 0.243132687555038 0.266438053672096 0.155598945228366 0.232218844984802 0.0888171225937183 0.191738502167522 0.690268324570075 0.206303876625642 0.124753502854177 0.092881883084753 0.160379045235115 0.197797598285914 0.20634541170042 0.137457336435109 0.139873272450321 0.130562173115365 0.149212489638022 0.246986100201496 0.13174435076813 0.0648985593199398 0.145822067242247 0.163405114821731 0.255639097744361 0.11174481745842 0.13894214148779 0.0459715169608471 0.0922302431610942 0.329379494402847 0.0508174313411629 0.163847292286637 0.214589665653495 0.111241949539822 0.269107488256424 0.120970203000452 0.0502748197701763 0.194528875379939 0.117689969604863 0.122391084093212 0.272046032383246 0.123122076971982 0.0700349830819522 0.101476497842742 0.07015352119932 0.0643216587420701 0.1959769455755 0.294898333508018 0.139949781947932 0.154968792779415 0.0521856071373904 0.110532693388212 0.174542639215461 0.206825346606253 0.0771457519177884 0.147613418890015 0.320961979416627 0.129887743857397 0.183876440234679 0.320140777475604 0.180568074625301 0.0894817338779935 0.151975683890578 0.256332320162107 0.139071980692827 0.134167975503102 0.235785393603079 0.315567102624576 0.278968048039143 0.116136642017874 0.0948025691454978 0.12969439534026 0.268464490936925 0.113482738284263 0.276779163609685 0.0917274215146556 0.231831997789445 0.146780878695772 0.178776375033107 0.212206339134247 0.149260052817779 0.354499060172819 0.605331677397566 0.0857462805951048 0.233037552701245 0.357961187748422 0.175743873390125 0.114317464362056 0.140111218568665 0.102479718352977 0.149309443822322 0.172847011144884 0.0884381575870938 0.256520247083047 0.402933270492753 0.297979617378866 0.226418878952393 0.258226509845381 0.0705909101787808 0.374702819826056 0.261274952764315 0.143270776981493 0.235070481576839 0.306115501519757 0.310480693459417 0.225426608907929 0 0.121933978935463 0.0948541722717197 0.108182370820669 0.105932012302364 0.0878419452887538 0.169068478455212 0.0971335495411643 0.101493326285186 0.164009040604785 0.0553444782168187 0.249402342816161 0.169015381781339 0.0825411883143283 0.102591420424279 0.182549615590917 0.117500772068982 0.40976443768997 0.244286840031521 0.0670421160707932 0.0909834940138541 0.102408447362177 0.232589517384536 0.474861269903237 0.143152651131375 0.177173795049935 0.241261398176292 0.106016140865737 0.222743524010063
